country,city,count,locations,firstUpdated,lastUpdated,parameters
US,MANISTEE,18368,1,2016-04-04T14:00:00+00:00,2020-11-04T12:00:00+00:00,['o3']
US,Manitowoc,16109,1,2016-04-05T17:00:00+00:00,2020-10-16T13:00:00+00:00,['o3']
US,MARICOPA,30208724,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10']"
US,MARION,30151223,2,2016-06-28T17:00:00+00:00,2021-02-01T11:00:00+00:00,['pm25']
US,MARIPOSA,33093885,4,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Marshall,90363491,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,MARTIN,52150328,3,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['o3', 'pm10', 'pm25', 'so2']"
US,MASON,22034,1,2016-04-04T14:00:00+00:00,2020-11-02T19:00:00+00:00,['o3']
US,MATANUSKA-SUSITNA,60116937,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm10', 'pm25']"
US,MAUI,27705673,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,MAYAGUEZ,5401,1,2019-06-21T18:00:00+00:00,2020-03-09T06:00:00+00:00,['pm25']
US,MAYES,48081,2,2016-03-06T19:00:00+00:00,2020-12-01T20:00:00+00:00,"['o3', 'so2']"
US,McAlester,86274692,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,McAllen-Edinburg-Mission,27828951,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Medford,60319518,3,2016-03-10T08:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,MEIGS,2611,1,2016-03-06T19:00:00+00:00,2016-07-07T16:00:00+00:00,['so2']
US,Memphis,163444860,6,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,MENDOCINO,53839944,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm10', 'pm25']"
US,Merced,75110867,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3', 'pm25']"
US,Meridian,22049,1,2016-03-06T19:00:00+00:00,2020-11-01T15:00:00+00:00,['o3']
US,MERRIMACK,29922119,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,['so2']
US,Mesa,1,1,2016-04-04T00:00:00+00:00,2016-04-04T00:00:00+00:00,['ch4']
US,Miami,43114,1,2016-03-06T19:00:00+00:00,2020-12-22T18:00:00+00:00,"['o3', 'pm25']"
US,MIAMI - DADE,53316,2,2016-03-06T19:00:00+00:00,2020-10-07T03:00:00+00:00,"['co', 'no2']"
US,Miami-Fort Lauderdale-Miami Beach,378035941,12,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Michigan City-La Porte,60505492,2,2016-04-04T18:00:00+00:00,2021-02-01T11:00:00+00:00,['o3']
US,Middlesborough,1724779,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,MIDDLESEX,80900673,2,2018-02-05T23:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3', 'pm25']"
US,MILLE LACS,24193,1,2016-03-16T11:00:00+00:00,2020-11-02T12:00:00+00:00,['o3']
US,MILWAUKEE,146187141,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['bc', 'co', 'no2', 'pm10', 'pm25']"
US,Milwaukee-Waukesha-West Allis,292547909,6,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['bc', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,MINERAL,16581,1,2017-08-10T21:00:00+00:00,2020-05-08T16:00:00+00:00,['so2']
US,MINIDOKA,13301,2,2016-07-07T15:00:00+00:00,2020-11-24T16:00:00+00:00,['pm25']
US,Minneapolis-St. Paul-Bloomington,565099089,14,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,MINNEHAHA,84663898,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,MISSOULA,146546999,3,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,MITCHELL,30492142,1,2016-11-01T06:00:00+00:00,2021-02-01T12:00:00+00:00,['pm25']
US,Mobile,57824686,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25', 'so2']"
US,Modesto,150851890,4,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25']"
US,MOFFAT,9224,1,2016-12-28T14:00:00+00:00,2019-01-10T21:00:00+00:00,['o3']
US,MONO,150980476,4,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm10', 'pm25']"
US,Monroe,29911690,1,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,['o3']
US,MONROE,110370747,2,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['no2', 'o3', 'pm10', 'so2']"
US,MONTEREY,88307428,7,2016-07-26T18:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,MONTEZUMA,51878234,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['o3']
US,Montgomery,27502595,4,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,MONTGOMERY,59311538,4,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,MONTROSE,9552,1,2016-12-28T17:00:00+00:00,2018-12-27T21:00:00+00:00,['o3']
US,Morehead City,25159357,1,2016-06-09T19:00:00+00:00,2021-02-01T03:00:00+00:00,['o3']
US,MORGAN,50443726,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'so2']"
US,Morgantown,14758,1,2016-04-01T10:00:00+00:00,2020-11-02T13:00:00+00:00,['o3']
US,Morristown,16962,1,2017-03-31T14:00:00+00:00,2020-11-04T20:00:00+00:00,['o3']
US,Moscow,29985593,1,2016-03-11T15:00:00+00:00,2021-02-01T11:00:00+00:00,['pm25']
US,Moses Lake,28547302,1,2016-03-06T19:00:00+00:00,2021-02-01T08:00:00+00:00,['pm25']
US,Mount Vernon,29202728,2,2016-03-30T17:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Mount Vernon-Anacortes,29360514,1,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,MT1,76755329,7,2017-08-23T21:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,MULTNOMAH,28513744,2,2017-08-11T01:00:00+00:00,2021-02-01T11:00:00+00:00,['pm25']
US,Muncie,24855001,1,2016-04-01T07:00:00+00:00,2021-02-01T11:00:00+00:00,['o3']
US,Muscatine,56845622,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['so2']
US,MUSCATINE,58259985,1,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['pm25', 'so2']"
US,Muskegon-Norton Shores,21844,1,2016-04-04T14:00:00+00:00,2020-11-02T19:00:00+00:00,['o3']
US,Muskogee,48444,2,2016-03-06T19:00:00+00:00,2020-08-20T18:00:00+00:00,"['pm10', 'so2']"
US,Myrtle Beach-Conway-North Myrtle Beach,19097,1,2016-07-29T12:00:00+00:00,2020-11-04T14:00:00+00:00,['o3']
US,N/A,173777065,5,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Napa,110223712,2,2016-03-06T19:00:00+00:00,2021-02-01T08:00:00+00:00,"['co', 'no2', 'o3', 'pm25']"
US,Naples-Marco Island,54557696,1,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['o3', 'pm25']"
US,Nashville-Davidson--Murfreesboro,50378082,7,2016-03-07T14:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,NASSAU,26147132,1,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,['so2']
US,NAVAJO,28577008,1,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['o3']
US,NC1,448,2,2016-11-16T18:00:00+00:00,2016-12-03T06:00:00+00:00,['pm25']
US,NEOSHO,151829229,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Newark Area,313,1,2015-05-20T00:00:00+00:00,2015-11-24T00:00:00+00:00,['ch4']
US,New Castle,28110331,1,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,['o3']
US,NEW CASTLE,60491823,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm25', 'so2']"
US,New Haven-Milford,94801895,4,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,New Orleans-Metairie-Kenner,230864640,5,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['o3', 'pm25', 'so2']"
US,New York,20938,3,2013-11-25T00:00:00+00:00,2020-02-17T07:10:00+00:00,"['ch4', 'pm1', 'pm10', 'pm25', 'um010', 'um100']"
US,NEW YORK,5157,1,2016-03-10T07:00:00+00:00,2017-12-18T09:00:00+00:00,['pm25']
US,New York-Northern New Jersey-Long Island,1184321915,33,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,NEZ PERCE,13065,1,2016-03-06T19:00:00+00:00,2018-10-04T21:00:00+00:00,['pm25']
US,Niles-Benton Harbor,21789,1,2016-04-04T14:00:00+00:00,2020-11-02T18:00:00+00:00,['o3']
US,NOBLE,26297300,1,2016-03-26T14:00:00+00:00,2021-02-01T03:00:00+00:00,['o3']
US,Nogales,60674437,1,2016-03-10T07:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm10', 'pm25']"
US,NORFOLK,25438661,1,2020-02-07T15:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,NORTHAMPTON,58800248,1,2019-08-01T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['no2', 'pm25']"
US,Norwich-New London,28579570,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,NOWATA,27288,1,2018-03-01T19:00:00+00:00,2020-01-14T19:00:00+00:00,"['o3', 'pm25']"
US,NPS,1759,8,2019-11-14T14:00:00+00:00,2020-10-27T17:00:00+00:00,['pm25']
US,NYE,109360446,4,2017-10-10T22:00:00+00:00,2021-02-01T10:00:00+00:00,['pm10']
US,Oakland,200946,100,2017-05-19T07:00:00+00:00,2017-08-27T06:00:00+00:00,['bc']
US,Ocala,21686838,2,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['o3', 'pm25']"
US,Odessa,18787,2,2016-03-06T19:00:00+00:00,2018-07-09T16:00:00+00:00,['pm25']
US,Ogden-Clearfield,56671630,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25']"
US,OKANOGAN,82612886,4,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,Oklahoma City,431846613,7,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Olympia,29500858,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Omaha-Council Bluffs,233738674,10,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'o3', 'pm10', 'pm25', 'so2']"
US,ONEIDA,27901498,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,['so2']
US,ORANGE,49393541,1,2016-11-16T01:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2']"
US,Orlando-Kissimmee,210049801,5,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,OTTAWA,34057,4,2016-04-04T14:00:00+00:00,2020-12-18T08:00:00+00:00,"['o3', 'pm10', 'pm25', 'so2']"
US,OUTAGAMIE,29066009,1,2020-02-13T21:00:00+00:00,2021-02-01T11:00:00+00:00,['so2']
US,Owensboro,17680466,2,2016-03-06T20:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,OXFORD,19727004,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Oxnard-Thousand Oaks-Ventura,281207061,17,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,PACIFIC,29608860,2,2018-07-23T22:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,Paducah,23027736,2,2016-03-06T20:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Palm Bay-Melbourne-Titusville,108198420,2,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,PALM BEACH,26597670,1,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,['pm25']
US,PALO ALTO,23710240,1,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Panama City-Lynn Haven,55250671,1,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['o3', 'pm25']"
US,PARK,44237,2,2017-09-22T23:00:00+00:00,2019-10-08T15:00:00+00:00,"['no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Parkersburg-Marietta-Vienna,38602,2,2016-03-31T16:00:00+00:00,2020-11-02T15:00:00+00:00,['o3']
US,Pascagoula,88023480,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['no2', 'o3', 'pm25', 'so2']"
US,Payson,59292881,3,2016-03-10T07:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm10', 'so2']"
US,Pendleton-Hermiston,55268648,2,2016-03-10T08:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,PENOBSCOT,26681916,2,2016-06-09T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Pensacola-Ferry Pass-Brent,95872149,3,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['o3', 'pm25', 'so2']"
US,Peoria,29096709,3,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,PERRY,50364711,4,2016-03-06T20:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,PERSON,85782,1,2017-03-28T14:00:00+00:00,2021-01-01T10:00:00+00:00,['so2']
US,PHILADELPHIA,388665726,5,2016-03-15T04:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Philadelphia-Camden-Wilmington,763963014,17,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['co', 'no2', 'o3', 'pm25', 'so2']"
US,PHILLIPS,88303987,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Phoenix Lake-Cedar Ridge,26274641,1,2016-03-06T19:00:00+00:00,2021-02-01T08:00:00+00:00,['o3']
US,Phoenix-Mesa-Scottsdale,2183201244,43,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,PICKENS,13662,1,2016-03-06T19:00:00+00:00,2019-11-06T18:00:00+00:00,['o3']
US,PIKE,20402688,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,PIMA,149464134,4,2016-03-10T07:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm10', 'pm25']"
US,PINAL,180498658,5,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,PINELLAS,53403599,2,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,"['co', 'no2']"
US,PITKIN,27851393,1,2020-09-16T20:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,Pittsburgh,641886854,16,2015-06-26T00:00:00+00:00,2021-02-01T13:00:00+00:00,"['ch4', 'co', 'no', 'no2', 'o3', 'pm25', 'so2']"
US,Pittsfield,4666,1,2016-03-10T07:00:00+00:00,2018-05-31T13:00:00+00:00,['pm25']
US,PLACER,24841490,1,2016-03-11T15:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,PLUMAS,75789256,3,2016-03-10T07:00:00+00:00,2021-02-01T07:00:00+00:00,['pm25']
US,PLYMOUTH,54352277,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Pocatello,87276676,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25', 'so2']"
US,POLK,78894010,4,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Ponca City,85657058,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25', 'so2']"
US,PONCE,12793,1,2016-08-17T15:00:00+00:00,2019-08-18T05:00:00+00:00,"['pm10', 'pm25']"
US,Port Angeles,140002186,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['co', 'o3', 'pm25', 'so2']"
US,Portland-South Portland-Biddeford,146247754,5,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3', 'pm25', 'so2']"
US,Portland-Vancouver-Beaverton,510768783,10,2016-03-10T08:00:00+00:00,2021-02-01T11:00:00+00:00,"['bc', 'co', 'no2', 'o3', 'pm25', 'so2']"
US,Portsmouth,59785761,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25', 'so2']"
US,Poughkeepsie-Newburgh-Middletown,81187913,3,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,POWDER RIVER,70461542,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Prescott,12576842,2,2016-03-10T07:00:00+00:00,2021-02-01T11:00:00+00:00,['o3']
US,PRINCE EDWARD,26142444,1,2016-03-13T08:00:00+00:00,2021-02-01T03:00:00+00:00,['o3']
US,Prineville,30131722,1,2016-03-10T08:00:00+00:00,2021-02-01T11:00:00+00:00,['pm25']
US,Providence-New Bedford-Fall River,550900144,10,2016-03-10T07:00:00+00:00,2021-02-01T11:00:00+00:00,"['bc', 'co', 'no2', 'o3', 'pm25', 'so2']"
US,Provo-Orem,198894597,3,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25']"
US,PROXY SITE - CA - CONSTANT,7644,3,2016-08-23T20:00:00+00:00,2019-03-04T17:00:00+00:00,['pm25']
US,Pullman,86564367,3,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,PUTNAM,27626794,1,2016-03-06T19:00:00+00:00,2021-02-01T03:00:00+00:00,['pm10']
US,Quincy,22134,1,2016-03-28T21:00:00+00:00,2020-11-02T13:00:00+00:00,['o3']
US,RACINE,15739,1,2016-04-05T17:00:00+00:00,2020-10-16T12:00:00+00:00,['o3']
US,Raleigh-Cary,297386479,5,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,RAMSEY,25486519,1,2016-03-06T19:00:00+00:00,2021-01-29T05:00:00+00:00,['pm10']
US,RANDOLPH,25606261,1,2016-03-29T14:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Rapid City,113178703,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,RAVALLI,29587003,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,Reading,58972063,1,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['o3', 'pm25']"
US,Red Bluff,23986436,3,2016-03-06T19:00:00+00:00,2021-01-30T07:00:00+00:00,"['o3', 'pm25']"
US,Redding,151314815,4,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Red Wing,24020,1,2016-03-18T15:00:00+00:00,2020-11-02T12:00:00+00:00,['o3']
US,Reno-Sparks,591727627,13,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,RICHLAND,87584948,2,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Richmond,312688308,23,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['co', 'co2', 'no2', 'o3', 'pm25', 'so2']"
US,RIO ARRIBA,30280595,1,2017-01-13T16:00:00+00:00,2021-02-01T11:00:00+00:00,['o3']
US,RIO BLANCO,88227173,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3', 'pm25']"
US,RIVERSIDE,87340061,2,2016-11-14T17:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Riverside-San Bernardino-Ontario,1628693003,41,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Riverton,200830634,2,2017-02-14T22:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Roanoke,140435010,1,2016-03-06T20:00:00+00:00,2021-02-01T10:00:00+00:00,"['co', 'no2', 'o3', 'pm25', 'so2']"
US,Rochester,109659098,3,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25', 'so2']"
US,ROCK,15868,1,2016-04-05T17:00:00+00:00,2020-10-20T14:00:00+00:00,['o3']
US,ROCKBRIDGE,28667387,1,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,['o3']
US,Rockford,29206008,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,ROCKINGHAM,147414617,3,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,ROCKLAND,54049140,1,2016-03-12T08:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm25']"
US,Rock Springs,261740536,3,2016-12-19T15:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Rocky Mount,30614593,2,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['o3', 'pm25']"
US,Rome,28740030,2,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['pm25', 'so2']"
US,ROSEBUD,87011591,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,Roseburg,30159241,1,2016-03-15T21:00:00+00:00,2021-02-01T11:00:00+00:00,['pm25']
US,Rutland,141862616,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm25', 'so2']"
US,SACRAMENTO,41583,3,2016-03-10T07:00:00+00:00,2019-12-12T20:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25']"
US,Sacramento--Arden-Arcade--Roseville,895839588,27,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['bc', 'co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Salem,60303209,2,2016-03-10T08:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Salinas,209095012,11,2016-07-26T17:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm25']"
US,Salisbury,88575583,1,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['no2', 'o3', 'pm25']"
US,Salt Lake City,588364380,6,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']"
US,San Antonio,116685905,8,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,SAN BERNARDINO,120602818,3,2016-03-13T09:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'pm10', 'pm25']"
US,SANDERS,58006606,1,2016-03-10T07:00:00+00:00,2021-02-01T10:00:00+00:00,"['pm10', 'pm25']"
US,SAN DIEGO,25761279,1,2016-03-06T19:00:00+00:00,2021-02-01T08:00:00+00:00,['o3']
US,San Diego-Carlsbad-San Marcos,296462839,11,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,SANDOVAL,21710,1,2018-12-10T18:00:00+00:00,2019-11-21T14:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,San Francisco Bay Area,152929,1,2017-12-22T07:59:00+00:00,2017-12-22T07:59:00+00:00,"['bc', 'no', 'no2', 'ufp']"
US,San Francisco-Oakland-Fremont,1325287977,15,2016-03-06T19:00:00+00:00,2021-02-01T08:00:00+00:00,"['bc', 'co', 'no2', 'o3', 'pm25', 'so2']"
US,SANGAMON,29164520,1,2017-10-23T18:00:00+00:00,2021-02-01T10:00:00+00:00,['pm25']
US,SAN JOAQUIN,25251217,1,2016-08-05T18:00:00+00:00,2021-02-01T10:00:00+00:00,"['pm10', 'pm25']"
US,San Jose-Sunnyvale-Santa Clara,451540930,8,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['bc', 'co', 'no2', 'o3', 'pm10', 'pm25']"
US,SAN JUAN,84303397,2,2016-03-06T19:00:00+00:00,2021-02-01T10:00:00+00:00,"['no2', 'o3']"
US,San Juan-Caguas-Guaynabo,2825,1,2018-08-22T05:00:00+00:00,2019-06-10T17:00:00+00:00,['o3']
US,SAN LUIS OBISPO,32227308,4,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['o3', 'pm10', 'pm25']"
US,San Luis Obispo-Paso Robles,500275612,33,2016-03-06T19:00:00+00:00,2021-02-01T12:00:00+00:00,"['no2', 'o3', 'pm10', 'pm25', 'so2']"
US,Santa Barbara-Santa Maria,526327057,17,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['co', 'no2', 'o3', 'pm10', 'pm25']"
US,Santa Cruz-Watsonville,150804909,8,2016-03-07T14:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Santa Fe,60468602,1,2016-03-06T19:00:00+00:00,2021-02-01T11:00:00+00:00,"['o3', 'pm25']"
US,Santa Rosa-Petaluma,107996678,1,2016-03-06T19:00:00+00:00,2021-02-01T08:00:00+00:00,"['co', 'no2', 'o3', 'pm25']"
US,Sarasota-Bradenton-Venice,138336158,7,2016-03-06T19:00:00+00:00,2021-02-01T07:00:00+00:00,"['no2', 'o3', 'pm10', 'pm25']"
