City,Population,Public Transportation Rate,Median Age
Madison,268579.0,5.26704711150136,34.50000000000001
Madison Heights,30028.0,1.1385469294812496,37.7
Madisonville,26384.0,0.0,39.4
Magna,28301.0,2.0184899845916795,28.6
Magnolia,34551.0,0.8352844396633551,36.0
Mahwah,26242.0,6.453784026323661,40.6
Malden,60293.0,30.40157913471184,35.7
Malta,31729.0,0.8109104312569112,40.7
Manassas,74290.0,4.929194605760385,36.55
Manassas Park,32648.0,5.2145573058120585,33.6
Manatí,43240.0,0.4942630185348632,38.5
Manchester,257014.0,1.247783187515345,37.785714285714285
Mandeville,25396.0,0.11485765854458939,40.0
Manhattan,1379505.0,58.24445941606818,36.574999999999996
Manhattan Beach,35534.0,1.8250950570342206,42.1
Manitowoc,39426.0,0.4303416809249754,44.5
Mankato,47040.0,0.9263565891472868,27.6
Mansfield,64969.0,0.15365800119163348,35.7
Manteca,77832.0,1.6109300666762305,33.6
Maple Valley,34076.0,2.313608733407766,38.5
Maplewood,83428.0,6.714508397561948,32.35
Maricopa,35265.0,0.1600204826217756,33.2
Marietta,337588.0,1.373630200918467,37.775000000000006
Marion,150565.0,0.4499765421146177,40.775
Marlborough,39141.0,1.4921336158319434,40.0
Marrero,55812.0,1.1279324098297379,37.9
Marshallton,38323.0,2.642516291241213,42.6
Marshalltown,31634.0,0.2744546094299789,37.5
Marshfield,51660.0,2.0173767185482046,42.65
Martinez,48891.0,5.184409052808047,42.3
Martinsville,63188.0,0.07818930041152264,43.05
Marvin,47234.0,0.7201440288057611,37.8
Marysville,107601.0,2.150958156232754,36.699999999999996
Maryvale Village,113467.0,3.944898612326341,25.0
Maryville,56680.0,0.31797083829206496,41.9
Mason,52052.0,0.6287267269703485,37.0
Mason City,29321.0,1.5091288823014215,42.6
Maspeth,30854.0,45.16129032258065,39.6
Massillon,45615.0,1.4196399191463358,42.3
Matthews,72164.0,0.9985073722709646,40.05
Maumee,26853.0,0.46595520817676234,40.7
Mayagüez,86732.0,1.3491409025771626,37.4
Mays Landing,28501.0,2.797256684904061,38.3
McAlester,28835.0,0.3503375202939417,39.5
McAllen,113615.0,0.588753638602796,32.6
McCarran,25260.0,1.782487267948086,41.7
McDonogh,31099.0,9.047379032258064,40.0
McDonough,97713.0,0.9539323798688455,35.85
McKinney,123291.0,0.45340998707395275,34.25
McKnight,41733.0,3.16883358963605,45.0
McLean,30221.0,4.1581408944752996,45.9
McMinnville,69746.0,0.5989193814810507,37.95
Meadville,28244.0,0.254841997961264,40.4
Mebane,28171.0,0.1441545336600836,37.3
Mechanicsburg,34844.0,0.29592665660902867,43.9
Mechanicsville,64725.0,0.4856295984747042,41.1
Medford,177081.0,5.748274169183482,37.6
Medford Lakes,27353.0,3.5455157453811057,44.4
Medina,62343.0,0.19989513697732336,40.9
Melbourne,39960.0,0.815389032443296,44.4
Melbourne Village,27564.0,0.22775200337410376,44.9
Melrose,27509.0,18.85179701171086,41.4
Melrose Park,25590.0,4.262814867007222,31.1
Memphis,469941.0,2.0761873732356917,33.31666666666667
Menasha,25757.0,1.2213976499690786,37.3
Menifee,46346.0,0.3536877145532092,32.0
Menomonee Falls,35859.0,0.3858662697756463,44.1
Menomonie,25881.0,0.15635994058322258,28.4
Merced,99876.0,0.9072024897570419,28.766666666666666
Mercedes,33437.0,0.0,25.6
Meriden,36973.0,1.528071882332742,39.7
Meridian,116535.0,0.2900310252688292,35.833333333333336
Merrick,33791.0,16.112042135503952,43.6
Merrillville,38690.0,1.7129215159653834,36.6
Merrimack,25563.0,0.7039823314238388,42.5
Mesa,453257.0,2.1735435395160443,38.87272727272728
Mesquite,144505.0,0.7897901745243966,31.7
Metairie,103816.0,1.2358986452261524,40.766666666666666
Methuen,48159.0,1.3508489279960343,39.3
Miami,1243754.0,5.721621847626245,39.96896551724138
Miami Beach,74999.0,11.630549068821688,39.85
Miami Gardens,137622.0,2.7853215157425986,35.53333333333333
Miamisburg,36569.0,0.9455988792902171,39.1
Miccosukee,31358.0,0.23014959723820483,42.2
Mid Island,126891.0,32.94013231351405,38.4
Mid-City,133052.0,5.995128452230636,28.45
Middle River,40399.0,3.5932951922111815,37.1
Middle Village,35725.0,41.215764863059455,43.4
Middleburg,50917.0,0.12125327383839364,36.5
Middletown,142325.0,1.2281879710661998,39.5
Middletown Township,27583.0,13.733162766197607,42.7
Midland,163992.0,0.4871101511291777,36.14
Midlothian,107031.0,2.128224937780181,36.9
Midvale,31376.0,4.843731289665908,30.9
Milford,66536.0,3.4506905378293284,41.150000000000006
Mililani,54320.0,4.803837342497136,37.5
Mill Creek,53837.0,6.832687695997048,37.3
Mill Valley,30605.0,8.13984700040263,45.0
Milledgeville,44312.0,0.06331919204710948,34.3
Millington,28450.0,0.13860578883000407,39.7
Mills,26465.0,0.492831541218638,37.2
Millsboro,26638.0,1.0994087213599408,47.1
Millville,37452.0,1.4128210206641578,37.0
Milpitas,69635.0,2.9534109816971714,37.2
Milton,114541.0,2.923484906066511,38.675000000000004
Milwaukee,579655.0,8.137633456689834,32.85294117647058
Mineral Wells,48112.0,0.2557122824383403,37.8
Minneapolis,395526.0,11.13156178518383,33.62307692307692
Minot,31844.0,0.18274227628347894,34.4
Miramar,233767.0,2.130639895435884,36.85
Mishawaka,31217.0,1.9624974796693326,36.4
Mission Valley,38018.0,2.265063773640229,37.6
Mission Viejo,132692.0,1.3048935514196136,42.63333333333333
Missoula,31218.0,3.6949255545426922,29.3
Missouri City,36336.0,1.8678577643714833,35.8
Mitchell,43027.0,2.6268688144872603,39.6
Mobile,111728.0,0.7834165232531461,35.03333333333333
Moca,39513.0,0.6188118811881188,36.9
Mocksville,26124.0,0.9632697155203457,41.9
Modesto,223571.0,1.1384435317876906,34.34
Moline,44731.0,1.415205228266491,39.3
Moncks Corner,31991.0,1.0415913200723328,39.0
Monroe,204851.0,1.7978916080195848,35.36666666666667
Monroe Township,47706.0,7.47247859446236,50.7
Monroeville,28486.0,3.61878250677606,45.5
Monrovia,42235.0,2.571795970852979,37.0
Monsey,41619.0,10.653274280291047,20.5
Montclair,202122.0,7.273784234070619,34.675000000000004
Montebello,63400.0,5.399776294982065,36.1
Monterey,33760.0,4.453935326418548,37.8
Monterey Park,60927.0,4.083495321879081,42.95
Montgomery,150982.0,0.41553409006719627,34.766666666666666
Montpelier,25375.0,9.505082733546041,33.7
Moon Township,41570.0,2.4118652682160513,41.0
Mooresville,70436.0,0.6423710350703136,38.900000000000006
Moorhead,41737.0,1.3224597751818383,29.5
Moorpark,36407.0,1.7044216946199084,37.2
Moreno Valley,199143.0,1.317714168861181,29.400000000000002
Morgan Hill,46834.0,2.736832222326542,38.3
Morganton,55239.0,0.16896520230158005,41.2
Morgantown,70054.0,1.694368410917637,29.35
Morovis,32484.0,0.5219887772412893,34.3
Morristown,76817.0,3.218256985965078,40.45
Morrow,26417.0,1.6666666666666667,34.2
Moscow,26071.0,0.34929752386866414,26.2
Moses Lake,40917.0,0.9403057510313031,33.8
Mount Airy,67622.0,0.8150579546132706,42.400000000000006
Mount Healthy,40703.0,2.3385055573896776,38.4
Mount Laurel Township,41813.0,2.724419931532902,43.0
Mount MADONNA,84587.0,1.6330215000820614,32.1
Mount Oliver,27290.0,22.468634034281674,34.5
Mount Pleasant,155242.0,0.5351396907099771,33.125
Mount Prospect,55617.0,6.451154529307282,39.8
Mount Vernon,95809.0,9.101398621997843,36.3
Mount WASHING,26622.0,2.1751953989087154,41.5
Mountain Brook,65806.0,0.7599532169218054,31.6
Mountain View,63238.0,5.685602467009016,35.8
Mt. Juliet,49446.0,0.8248344236317094,39.4
Muncie,84336.0,1.868115746510174,34.666666666666664
Mundelein,37947.0,3.14491693657925,36.6
Murfreesboro,145526.0,0.7506850248527538,32.53333333333334
Murray,29955.0,0.23141005862388153,31.6
Murrells Inlet,25723.0,0.0,55.8
Murrieta,120898.0,0.1583878341840549,33.6
Muscatine,30542.0,0.25227750525578135,38.0
Muskego,25070.0,0.35,43.8
Muskegon,106196.0,0.415778217186975,37.53333333333333
Muskogee,31203.0,0.2348306946443451,36.5
Myrtle Beach,100145.0,0.13408820023837903,37.6
NEW CARROLLTN,29383.0,18.911379729633072,33.2
NEW KENSINGTN,38256.0,1.8023466795693721,45.7
NEW PHILA,25075.0,0.11979122101480277,41.5
NEW PRT RCHY,69669.0,0.7490215791066454,46.599999999999994
NO FORT MYERS,29379.0,0.4537205081669691,58.6
NO HUNTINGDON,45301.0,2.2954525693417964,44.0
NO POTOMAC,63855.0,9.103978406290341,38.1
NORTH PRINCE GEORGE,31314.0,1.0261274467534707,37.3
Naguabo,26786.0,0.0,35.1
Nampa,107773.0,0.20267042466254856,32.13333333333333
Napa,27062.0,1.4131338320864506,36.2
Naperville,162311.0,8.960306609997982,38.75
Naples,87553.0,0.6663455362877329,40.199999999999996
Naranjito,30772.0,0.522438044206296,36.4
Nashua,56488.0,1.915887805852746,38.65
Nashville,233165.0,2.931070483430305,33.68333333333333
Natchez,32443.0,0.2354714137703683,40.3
Natick,34043.0,8.634365955622254,41.7
Naugatuck,31919.0,0.34913040667227,38.8
Neenah,43251.0,0.21154971418283297,38.5
Neffsville,49879.0,1.0211436809226333,44.0
New Albany,48259.0,1.2894819607314554,38.8
New Baltimore,39681.0,0.38639876352395675,39.9
New Bedford,43513.0,2.063106796116505,38.0
New Berlin,31994.0,0.44237207077953133,46.7
New Bern,65837.0,0.057906509399297465,41.45
New Britain,92743.0,3.4350741217147984,36.63333333333333
New Brunswick,98261.0,9.532156502951011,29.7
New Castle,123849.0,2.4577228368981423,40.666666666666664
New Chicago,31378.0,0.6349206349206349,39.0
New City,31090.0,6.761468517125863,44.5
New Haven,79691.0,11.033313748562898,33.25
New Iberia,42337.0,0.7429163787145819,34.7
New Lenox,34611.0,6.822354831305945,37.4
New London,27614.0,5.191026720771763,31.0
New Milford,26814.0,2.2751064275246002,42.0
New Orleans,220882.0,6.475302090495093,36.5
New Rochelle,41265.0,21.269545407476443,35.4
New Square,60650.0,13.505642519111758,28.1
New Windsor,25395.0,4.2667099286177805,37.5
New York,61806.0,56.43907410103363,36.2
Newark,414105.0,17.842804544956486,33.959999999999994
Newberg,28885.0,0.8939693705576317,36.7
Newburgh,89797.0,3.0191586732524534,37.1
Newbury Park,44958.0,1.7307142176027464,40.4
Newnan,87153.0,0.6396143621234973,36.95
Newport Beach,35308.0,0.9527590313616514,43.7
Newport News,138669.0,2.02156176307063,33.925
Newton,52901.0,0.7553399477066154,43.1
Niagara Falls,28605.0,0.9668508287292817,45.2
Nicholasville,41361.0,0.1972912445344993,37.3
Niederwald,45136.0,0.09427292010370021,30.8
Niles,67367.0,3.573577096742195,45.7
Niskayuna,29992.0,1.004189665491787,43.1
Niwot,32657.0,2.9537504858142247,42.1
Nixa,30573.0,0.23921761767396046,37.7
Noblesville,36918.0,0.13406982356411218,32.8
Norco,27304.0,1.1826418693371483,39.3
Norcross,55116.0,2.164090368608799,29.4
Norfolk,127317.0,3.5819685381696718,31.924999999999997
Normal,54454.0,3.2412253157490754,24.0
Norman,84468.0,1.2771098478043452,28.25
North Andover,28963.0,2.7646292103999452,41.2
North Attleborough,27177.0,4.264998578333807,38.3
North Bergen,62114.0,31.230188170229987,36.8
North Caldwell,25250.0,5.2168815943728015,44.4
North Central,84732.0,2.4035028340963596,34.95
North Charleston,58906.0,6.934354562645662,31.95
North Chesterfield,178716.0,2.5948544500265314,37.239999999999995
North Dallas,26444.0,2.786823173040515,45.0
North Highlands,33014.0,1.9533024438993367,32.0
North Hills,61976.0,8.640196007782661,33.3
North Hollywood,160190.0,5.626001559074823,36.5
North Las Vegas,188800.0,3.7469520677044748,30.375
North Little Rock,30921.0,0.4549926217412691,38.2
North Massapequa,55900.0,13.70826651115323,42.9
North Miami,28651.0,7.70988490182803,34.6
North Miami Beach,128663.0,9.290742756144722,36.46666666666667
North Mountain Village,44241.0,3.868550306344625,35.0
North Olmsted,32668.0,3.113310003620128,45.0
North Omaha,35482.0,2.892199824715162,34.9
North Philadelphia,113446.0,42.87770574356534,31.900000000000002
North Plainfield,45781.0,8.09262845605505,34.0
North Platte,29813.0,0.35423308537017356,38.2
North Providence,67286.0,5.403954439346559,34.7
North Ridgeville,94412.0,0.7667334496174137,39.75
North River,31233.0,2.4160617059891107,30.6
North Royalton,30335.0,0.6769037919147602,44.1
North Saint Paul,32153.0,3.2741323210412148,38.4
North San Jose,29660.0,1.6348055372445616,36.8
North Tonawanda,44800.0,0.7183777393834683,42.6
North Wales,29171.0,5.009002057613169,40.1
Northbrook,40211.0,10.21082621082621,47.6
Northeast Philadelphia,122283.0,11.633207324457983,38.36666666666667
Northeast Portland,30597.0,12.900613213004744,38.8
Northeast Side,60072.0,1.7798993404223382,34.1
Northeast Washington,56646.0,35.86433478246441,34.3
Northridge,29178.0,4.404752894876259,35.4
Northside,93881.0,4.694234857755714,35.43333333333333
Northside / Northline,34859.0,3.2305978462681026,26.4
Northwest,32797.0,9.334398296059637,34.5
Northwest Houston,47430.0,2.848688278420634,30.5
Northwest Philadelphia,29012.0,27.325102880658438,42.7
Northwest Washington,139176.0,41.49048979062749,33.425
Northwood,27713.0,2.098054136319165,31.7
Norton,40993.0,0.7704242683644534,40.7
Norwalk,162847.0,8.553839077324863,37.800000000000004
Norwich,37351.0,3.686174063143828,36.7
Norwood,28844.0,10.266693402847404,40.6
Nottingham,37640.0,1.5786367660076719,38.5
Novato,25969.0,3.970025510204082,43.1
Nowthen,36989.0,1.5028723840787854,37.4
Nutley,28509.0,11.12522942256106,42.7
O'Fallon,164578.0,0.1588761989138995,36.86666666666667
OLD RVR-WNFRE,68874.0,0.37016536359233376,34.75
OSBORNVILLE,31648.0,2.2374877330716387,43.6
Oak Creek,34823.0,0.4402652462224155,37.0
Oak Forest,28191.0,7.541075691616346,39.6
Oak Glen,54056.0,0.8840593056450871,37.6
Oak Grove,46812.0,2.7566657080645824,38.2
Oak Harbor,37706.0,1.6365103146248703,33.6
Oak Lawn,57012.0,7.133628283935633,42.0
Oak Park,61759.0,13.129624497542881,38.45
Oak Park Heights,35273.0,0.9345255263916931,44.0
Oak Point,42162.0,0.3354399611084103,31.9
Oak Ridge,29768.0,0.1683759375478341,42.2
Oakbrook Terrace,28898.0,4.042407660738714,36.6
Oakland,221057.0,17.542780642450243,33.45
Oakland Park,131145.0,7.386061749307566,37.766666666666666
Oaklandon,58836.0,1.553007423675747,34.45
Oakley,38481.0,3.641720683559222,34.4
Oakwood,63547.0,23.08361287116412,35.8
Obetz,47943.0,2.2480909916163827,36.9
Ocala,27063.0,0.12175324675324675,39.5
Ocean Ridge,33592.0,4.109101267625694,41.3
Ocean Springs,37760.0,0.1382377689626157,36.7
Ocean Township,38611.0,5.492859817082954,39.0
Oceanside,225954.0,4.964569156931776,35.019999999999996
Ocoee,40547.0,1.2483812483812484,35.7
Oconomowoc,34185.0,0.43507740987682225,41.2
Odenton,32004.0,7.739374896642963,33.8
Odessa,109579.0,0.735470587784843,30.53333333333333
Oklahoma City,245272.0,0.2582070552597977,34.642857142857146
Olathe,58890.0,0.3498882301487025,33.9
Old Bridge,40466.0,10.213832907559844,40.6
Oliver,30399.0,1.7816014090231675,37.5
Olney,25999.0,8.316023207506625,41.3
Olympia,30299.0,2.2847610067454847,40.0
Omaha,166037.0,0.7051545497896393,33.31666666666667
Ontario,113970.0,1.6376143786572799,30.65
Ontarioville,42426.0,4.656209032141404,38.3
Opelousas,38195.0,0.1446516939474686,35.1
Orange,136982.0,2.085077151654026,36.25
Orange Park,104114.0,0.272722784169054,38.300000000000004
Orangeburg,28700.0,0.4352557127312296,35.7
Orangevale,31814.0,1.9954062589721504,41.1
Orchard Park,30329.0,0.6446520194711223,45.4
Oregon City,52182.0,2.811973018549747,40.3
Orem,69891.0,2.2455339612349556,25.6
Orland Hills,65363.0,7.939107452885322,38.45
Orland Park,66355.0,6.864885026441312,44.95
Orlando,425297.0,4.180122630931082,34.39
Ormond Beach,47619.0,1.012111218513675,51.4
Oro Valley,56086.0,0.8134705353268248,43.900000000000006
Oroville,30916.0,0.18877297565822157,42.6
Oshkosh,39490.0,2.3385055573896776,29.7
Osseo,68252.0,3.7907486259424314,38.45
Ossining,31453.0,13.799657859722487,38.4
Oswego,116823.0,1.8177944024096728,35.233333333333334
Ottumwa,29846.0,1.0416666666666667,39.2
Overbrook,42994.0,1.5287676892882966,43.5
Overland Park,62517.0,0.9956048727763591,37.35
Oviedo,59879.0,0.297029702970297,33.2
Owasco,39326.0,1.9578563132570102,42.0
Owasso,40813.0,0.2133850630455868,35.4
Owatonna,28947.0,0.486415120561462,39.7
Owensboro,82164.0,0.35178349068424597,39.0
Owosso,27636.0,0.4312947468299836,38.3
Oxford,53953.0,2.03059592878488,31.8
Oxnard,214721.0,1.398212030624396,32.7
Ozark,30113.0,0.02050300710770913,36.0
Ozone Park,57529.0,51.62880938034131,35.349999999999994
PLEASURE RDGE,27222.0,1.4666243856032979,39.2
PORT JEFF STA,25675.0,3.8620689655172415,38.2
POTAWATAMI PK,43620.0,2.098950524737631,40.6
PT CHARLOTTE,29835.0,0.0,50.1
PT ORANGE,29804.0,1.6221137134817512,50.7
PUEBLO DEP AC,29614.0,0.6809701492537313,35.6
Pacifica,38416.0,7.401512136888181,41.5
Paducah,56780.0,0.46658040727064004,42.7
Painesville,56347.0,0.6953482318819023,39.2
Palatine,77313.0,4.541319523614438,38.3
Palatka,26613.0,0.030382823577071096,39.4
Palm Bay,41335.0,0.07805932508706617,42.5
Palm Beach Shores,26884.0,3.339956476487842,41.4
Palm City,27680.0,0.15416704452706992,51.4
Palm Coast,82123.0,0.30676775739545215,48.3
Palm Desert,32855.0,2.7949128017668112,50.6
Palm Harbor,58997.0,0.6702194162188537,50.599999999999994
Palm Shores,35093.0,0.0,47.6
Palm Springs,69687.0,2.966199993672316,41.25
Palm Valley,37300.0,0.5490626715820849,34.3
Palmdale,166848.0,2.4322831246022294,30.733333333333334
Palmer,26573.0,0.933112409522979,35.0
Palmetto,41684.0,0.8713692946058091,44.5
Palmview,136996.0,0.188058387538251,28.9
Palo Alto,74253.0,5.5875332203455255,36.7
Palos Verdes Peninsula,67902.0,0.7967662119184156,49.2
Panama City,31455.0,0.9609868043602984,38.2
Panorama City,70781.0,12.582781456953642,30.5
Papillion,27434.0,0.05571418622466746,34.6
Paradise,27443.0,1.2647981382171405,50.3
Paradise Valley Village,71347.0,2.605277933745087,35.1
Paragould,36413.0,0.12234910277324633,38.7
Paramount,54813.0,5.286072594765984,29.3
Paramus,26612.0,11.846629986244842,46.5
Park Ridge,37511.0,10.990502035278155,45.4
Parkdale,27438.0,2.112845138055222,37.0
Parker,88925.0,2.072241236751655,37.9
Parkersburg,30134.0,1.3920526449000252,40.4
Parma,66815.0,1.977511505484782,41.35
Parsippany,29642.0,3.1386861313868613,40.5
Pasadena,197076.0,3.0221725617827526,33.93333333333333
Pasco,74025.0,1.1995010075808463,28.6
Passaic,70702.0,18.49686847599165,29.6
Pataskala,27617.0,0.3892733564013841,39.3
Paterson,33225.0,16.65337056242521,30.6
Patterson,26087.0,0.14767932489451477,31.2
Pawtucket,71460.0,3.2016848542018055,37.0
Peabody,51597.0,2.4113695491787364,44.9
Peachtree City,35018.0,1.0034904013961605,42.3
Peachtree Corners,33080.0,1.8137283489823293,34.5
Pearl City,40632.0,5.529688726131311,39.2
Pearland,76495.0,0.2718754124323611,34.3
Pekin,43691.0,0.37640507373414456,39.0
Pelham,29844.0,11.3964796931717,23.0
Pembroke Park,47767.0,2.4056711639606676,43.2
Pembroke Pines,129425.0,1.420488486599876,39.1
Penn Hills,33926.0,7.202925045703839,45.2
Penndel,35845.0,4.077532848300575,42.9
Pensacola,164872.0,0.8602800758075546,35.74
Peoria,225718.0,1.069676173287085,39.26666666666666
Perkasie,25430.0,0.31347962382445144,41.4
Perris,111591.0,1.8955916182146324,28.25
Perrysburg,37306.0,0.3347551428108633,39.4
Perth Amboy,54176.0,5.842132594772373,33.4
Petaluma,71705.0,2.3721666999199007,41.7
Pflugerville,77046.0,0.5725678646285978,33.7
Pharr,73531.0,0.09785118791342128,28.7
Philadelphia,1051427.0,26.136155043511902,34.312000000000005
Phillips Ranch,71851.0,2.6074498567335245,29.2
Phoenix,939027.0,4.36453393918002,33.144
Phoenixville,40648.0,1.9508738781294284,38.9
Picayune,28030.0,0.7443701121266372,38.8
Pico Rivera,97829.0,3.564183303628937,36.05
Piedmont,123547.0,12.240405972601371,40.575
Pine Bluff,33058.0,0.25108422734535496,40.1
Pine Springs,28548.0,2.7241112828438947,37.8
Pinellas Park,25937.0,0.6989989644459786,42.2
Piqua,25504.0,0.5675164399603639,39.5
Piscataway,57600.0,7.71132922468234,32.6
Pittman Center,30792.0,0.9661499965246403,39.0
Pittsburg,87395.0,9.737705807361596,32.5
Pittsburgh,114633.0,16.732021241330536,34.150000000000006
Pittsfield,45557.0,1.084845326637927,43.5
Pittsford,32399.0,0.13725490196078433,45.9
Placentia,53474.0,2.5847943634278225,36.4
Placerville,36639.0,0.7477020167375498,48.8
Plainfield,104405.0,1.556591351304361,34.96666666666667
Plainview,56206.0,7.221094067079029,38.2
Plano,269058.0,1.2388657767671847,38.300000000000004
Plant City,26746.0,0.2198204799413812,31.4
Plattsburgh,32843.0,0.4802164355765979,35.0
Playa del Rey,27803.0,4.382213369265921,38.0
Pleasant Grove,44704.0,2.0949873862016015,24.9
Pleasant Hill,35944.0,0.8622768933912205,36.1
Pleasanton,74433.0,7.9849931556919955,40.75
Plymouth,96903.0,1.830269618528271,43.45
Pocatello,37465.0,1.9577598481252967,30.2
Pomona,85481.0,3.753139931382232,29.95
Pompano Beach,402427.0,2.6003827056824202,37.7
Ponce,109896.0,0.8411245382529402,37.8
Ponchatoula,27690.0,0.0,34.3
Ponte Vedra Beach,30325.0,0.05038871292830406,49.9
Pontotoc,31242.0,0.19525801952580196,34.8
Poplar Bluff,34127.0,0.4248271889400922,40.1
Port Arthur,38314.0,0.23685457129322596,31.6
Port Chester,38656.0,16.33452135936951,37.7
Port Huron,40055.0,1.6331488729923067,36.7
Port Orchard,60927.0,7.665569887122696,39.400000000000006
Port Richey,42187.0,1.2195121951219512,46.8
Port St. Lucie,141743.0,0.29476879354375585,43.03333333333333
Port Washington,30583.0,27.04300280774346,42.8
Portage,68019.0,0.7078123261885728,37.2
Porter,26175.0,0.2649445272396092,34.1
Porter Ranch,36024.0,2.1791320406278856,43.3
Portland,580466.0,8.212751124473103,37.28124999999999
Portola Hills,32822.0,0.11920446703055398,42.0
Portsmouth,26795.0,1.4280345734686208,34.9
Post Falls,38180.0,0.9386660447761194,35.6
Poughkeepsie,86019.0,5.070659295391866,36.6
Poulsbo,28482.0,7.333806482138632,45.1
Poway,49079.0,1.1388263289848297,39.7
Powder Springs,60475.0,0.9191111737155333,38.6
Powdersville,28854.0,0.0,41.2
Powell,27210.0,0.0,37.8
Prairieville,37709.0,0.0693148493735004,34.7
Prattville,28483.0,0.0,36.9
Prescott Valley,35418.0,0.0,36.5
Princeton,118108.0,5.10504779729296,36.96666666666667
Progreso Lakes,65875.0,0.0,30.6
Providence,153409.0,7.202860157306131,33.0
Provo,68431.0,2.1943107790495042,24.1
Provo Canyon,46912.0,2.1373026096083203,23.1
Pueblo,56397.0,1.8796769017848765,39.25
Pueblo West,30674.0,0.0,37.9
Pullman,32285.0,8.192271980572816,21.9
Pumpkin Center,43644.0,1.6500742533414003,30.0
Puyallup,67539.0,3.1122821700204204,34.0
Quakertown,34484.0,1.1009174311926606,41.4
Quebradillas,27045.0,0.45610034207525657,38.4
Queen Creek,130869.0,0.21334700258244352,29.833333333333332
Queens,78505.0,52.588078825281414,37.05
Quincy,88432.0,11.978096689524293,37.849999999999994
RAISINVL Township,26712.0,2.117278836417196,39.3
RANCHO SUEY,37362.0,2.4201232293717845,33.6
RONOK RPD AFS,27218.0,0.07855459544383346,40.3
ROWLAND HGHTS,47859.0,4.300527728913989,40.3
Raccoon Ford,32891.0,0.2223270228390487,36.0
Racine,110965.0,2.0418181766989583,38.875
Raeford,40905.0,0.6988291546619261,30.7
Rahway,27994.0,9.690553745928339,38.4
Raleigh,379901.0,1.5633749108687933,34.03333333333333
Ramona,36039.0,0.11598095470638506,40.7
Rancho Cordova,52886.0,4.402082705796291,36.9
Rancho Cucamonga,66979.0,1.730195558501823,32.5
Rancho Park,25788.0,4.521500038188345,38.9
Rancho Santa Margarita,45074.0,1.2444065629661198,34.8
Randolph,33265.0,9.937810945273633,40.9
Rapid City,44046.0,0.962473264631538,33.9
Ravenna,33696.0,0.17040075733669927,41.3
Raytown,60065.0,1.793553349046063,39.05
Reading,94903.0,5.15987296911799,32.800000000000004
Red Bluff,27650.0,1.3303083427864288,40.9
Red Oak,37193.0,2.1488650766217305,36.2
Redding,112069.0,0.9653907830170715,40.13333333333333
Redford Charter Township,35711.0,1.2850757387633474,38.5
Redlands,74928.0,1.2084217100838743,34.6
Redmond,123128.0,4.175982367021885,36.9
Redondo Beach,75385.0,1.6808571634177358,40.65
Redwood City,96562.0,4.546540205855779,38.03333333333334
Reedley,31575.0,1.0964732836920055,31.0
Rego Park,41792.0,58.44869906725577,42.8
Reidsville,38760.0,0.21141649048625794,42.7
Reno,232307.0,2.6283651168289195,36.18571428571428
Renton,113146.0,5.224524315059923,36.900000000000006
Revere,53268.0,26.630393712687976,38.5
Rexburg,35732.0,0.421195652173913,23.0
Reynoldsburg,54214.0,1.1366906474820144,34.8
Rialto,85647.0,3.017198692767306,27.8
Richardson,81399.0,2.2926752549158063,36.65
Richland,56601.0,0.4259971348865264,38.95
Richmond,565240.0,4.301254921388929,36.59375
Richwood,58892.0,0.10518934081346423,36.95
Ridgecrest,32967.0,0.07121492664862555,38.0
Ridgefield,25104.0,4.768211920529802,43.3
Ridgewood,25287.0,19.88955277928662,41.4
Ringgold,42075.0,0.22223344613364313,38.5
Rio Grande City,42130.0,0.7263389581804842,27.6
Rio Rancho,39464.0,1.3630731102850062,33.9
River Hills,45066.0,10.224121996303142,34.1
Riverdale,125803.0,6.458949483203093,34.725
Riverhead,30631.0,3.3521809369951536,38.5
Riverside,411936.0,2.27449234999077,32.08571428571428
Riverton,88259.0,1.8586593268281448,35.65
Riverview,69740.0,0.591803795385825,33.400000000000006
Riverwoods,27373.0,9.439638962015795,42.7
Riviera Beach,98603.0,2.0873409214232197,43.23333333333333
Roanoke,126550.0,0.5156905825367407,40.55
Robbinsdale,28585.0,4.646840148698884,39.7
Robinson,36191.0,1.366424986056888,22.7
Rochester,337804.0,4.013153161094957,35.239999999999995
Rock Hill,106982.0,0.3923169747312631,36.3
Rock Island,38986.0,2.3287110174945878,36.1
Rock Springs,29014.0,2.175087814104296,32.2
Rockford,122071.0,0.8063776071156843,39.349999999999994
Rockingham,25463.0,0.11618081960287284,40.6
Rockledge,36845.0,0.26555386949924126,44.7
Rocklin,36391.0,0.6260060812019317,34.6
Rockville,171749.0,16.13887194221697,41.9
Rockville Centre,27896.0,24.146416487234696,42.3
Rockwall,61126.0,0.4624470029655585,36.95
Rogers,77138.0,0.08500422886662137,33.65
Rohnert Park,42668.0,2.3680552226643017,32.5
Rolla,32726.0,0.28640337654507086,31.0
Romansville,53952.0,3.5761744704135072,37.5
Rome,117074.0,0.528652822857134,39.56666666666667
Romeoville,39976.0,3.316215034965035,31.9
Romulus,31602.0,0.6745496389175463,37.0
Ronkonkoma,38733.0,4.3952052306574645,40.4
Roosevelt,47850.0,3.181752142960918,25.7
Rose Valley,35875.0,7.634384962075409,45.8
Roseburg,30390.0,0.48857093002966323,47.7
Rosemead,63119.0,2.8465393886061903,40.9
Rosemount,28475.0,3.3179419525065965,35.7
Rosenberg,36504.0,0.13198416190057194,31.5
