Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate
95476,38822.0,44.5,17756.0,295.0,1.6614102275287226
95482,33157.0,36.9,13023.0,50.0,0.38393611303079167
95485,2508.0,43.6,793.0,10.0,1.2610340479192939
95486,54.0,31.5,37.0,0.0,0.0
95488,309.0,52.5,69.0,0.0,0.0
95490,12905.0,43.0,5517.0,92.0,1.6675729563168389
95492,29629.0,38.8,13887.0,109.0,0.7849067473176352
95493,187.0,58.8,33.0,0.0,0.0
95494,188.0,18.9,73.0,0.0,0.0
95497,983.0,68.1,269.0,0.0,0.0
95501,23769.0,36.7,10876.0,174.0,1.5998528870908422
95503,24900.0,41.0,10619.0,121.0,1.1394669931255297
95511,452.0,38.5,173.0,0.0,0.0
95514,170.0,60.6,41.0,0.0,0.0
95519,18496.0,37.6,8482.0,70.0,0.8252770572978071
95521,20769.0,27.4,9153.0,135.0,1.4749262536873156
95524,1902.0,40.6,845.0,0.0,0.0
95525,1668.0,42.7,729.0,0.0,0.0
95526,237.0,57.9,68.0,0.0,0.0
95527,553.0,56.8,174.0,6.0,3.4482758620689653
95528,1273.0,36.2,461.0,0.0,0.0
95531,24202.0,38.4,7054.0,68.0,0.9639920612418486
95536,3078.0,44.2,1513.0,0.0,0.0
95537,130.0,35.7,23.0,0.0,0.0
95540,13012.0,39.0,4661.0,89.0,1.909461488950869
95542,2718.0,35.6,1066.0,0.0,0.0
95543,551.0,51.7,142.0,0.0,0.0
95545,99.0,38.9,28.0,0.0,0.0
95546,3434.0,29.3,978.0,0.0,0.0
95547,1347.0,41.5,550.0,0.0,0.0
95548,1459.0,41.4,344.0,0.0,0.0
95549,869.0,44.3,461.0,0.0,0.0
95550,269.0,32.3,91.0,0.0,0.0
95551,1826.0,43.7,666.0,0.0,0.0
95552,587.0,53.8,217.0,0.0,0.0
95553,1173.0,31.1,350.0,73.0,20.857142857142858
95554,325.0,42.6,174.0,0.0,0.0
95555,329.0,50.4,137.0,0.0,0.0
95556,655.0,41.8,218.0,0.0,0.0
95558,360.0,52.5,142.0,0.0,0.0
95559,103.0,61.7,34.0,0.0,0.0
95560,1374.0,45.1,527.0,0.0,0.0
95562,3435.0,42.2,1289.0,0.0,0.0
95563,559.0,55.2,224.0,0.0,0.0
95564,500.0,29.0,325.0,4.0,1.2307692307692308
95565,1092.0,28.6,566.0,0.0,0.0
95567,1854.0,42.9,667.0,0.0,0.0
95568,94.0,49.4,25.0,2.0,8.0
95569,277.0,51.3,96.0,0.0,0.0
95570,2083.0,50.0,849.0,19.0,2.237926972909305
95571,152.0,53.5,57.0,0.0,0.0
95573,1433.0,52.1,507.0,8.0,1.5779092702169626
95585,454.0,57.3,195.0,0.0,0.0
95587,128.0,66.5,62.0,0.0,0.0
95589,1226.0,50.1,492.0,0.0,0.0
95595,180.0,36.5,87.0,11.0,12.64367816091954
95601,161.0,54.5,55.0,0.0,0.0
95602,18498.0,49.3,7035.0,94.0,1.336176261549396
95603,28652.0,46.8,11834.0,103.0,0.8703735000845023
95604,44.0,67.1,33.0,0.0,0.0
95605,14326.0,30.8,5448.0,95.0,1.7437591776798824
95606,35.0,28.8,19.0,0.0,0.0
95607,315.0,59.3,156.0,0.0,0.0
95608,60729.0,43.4,24181.0,703.0,2.907241222447376
95610,43572.0,37.3,19881.0,427.0,2.1477792867561996
95612,1045.0,50.7,449.0,0.0,0.0
95614,4283.0,41.8,2000.0,26.0,1.3
95615,1090.0,39.3,439.0,28.0,6.378132118451025
95616,48106.0,23.2,20425.0,1032.0,5.052631578947368
95618,27222.0,29.6,12387.0,882.0,7.120368127875999
95619,4937.0,40.1,1839.0,89.0,4.839586731919521
95620,21005.0,32.1,9243.0,75.0,0.8114248620577734
95621,41474.0,38.1,17725.0,353.0,1.991537376586742
95623,4317.0,45.8,1831.0,36.0,1.9661387220098308
95624,63131.0,35.5,27222.0,454.0,1.6677687164793182
95625,200.0,30.5,60.0,0.0,0.0
95626,6335.0,38.0,2743.0,15.0,0.5468465184104995
95627,3498.0,30.9,1462.0,0.0,0.0
95628,40767.0,45.0,18483.0,603.0,3.262457393280312
95629,1002.0,52.4,301.0,0.0,0.0
95630,73356.0,38.7,32139.0,822.0,2.557640250163353
95631,5910.0,49.2,2417.0,17.0,0.703351261894911
95632,30064.0,34.5,11949.0,66.0,0.5523474767762993
95633,3247.0,53.0,1323.0,0.0,0.0
95634,3143.0,39.8,1166.0,1.0,0.08576329331046312
95635,870.0,56.9,510.0,3.0,0.5882352941176471
95636,771.0,38.5,164.0,0.0,0.0
95637,694.0,20.3,154.0,0.0,0.0
95638,2047.0,49.1,997.0,0.0,0.0
95639,311.0,49.8,120.0,0.0,0.0
95640,10681.0,42.7,2436.0,14.0,0.5747126436781609
95641,1732.0,51.3,615.0,0.0,0.0
95642,6619.0,47.9,2151.0,8.0,0.3719200371920037
95645,2110.0,33.0,879.0,0.0,0.0
95646,98.0,25.2,61.0,10.0,16.39344262295082
95648,48869.0,43.3,18397.0,176.0,0.9566777191933468
95650,12255.0,45.8,5416.0,7.0,0.1292466765140325
95651,517.0,57.1,287.0,1.0,0.34843205574912894
95652,1010.0,25.6,361.0,0.0,0.0
95653,565.0,34.2,178.0,11.0,6.179775280898877
95655,4592.0,34.0,1764.0,27.0,1.530612244897959
95658,6261.0,52.0,2342.0,45.0,1.9214346712211785
95659,775.0,44.1,331.0,5.0,1.5105740181268883
95660,33014.0,32.0,11007.0,215.0,1.9533024438993367
95661,30559.0,42.0,13880.0,134.0,0.9654178674351584
95662,31814.0,41.1,13932.0,278.0,1.9954062589721504
95663,2485.0,43.8,1156.0,9.0,0.7785467128027682
95664,1135.0,47.4,531.0,0.0,0.0
95665,4862.0,51.9,1911.0,0.0,0.0
95666,5533.0,58.6,1697.0,48.0,2.8285209192692986
95667,36639.0,48.8,14578.0,109.0,0.7477020167375498
95668,752.0,46.8,340.0,0.0,0.0
95669,2676.0,48.6,1157.0,3.0,0.25929127052722556
95670,52886.0,36.9,23239.0,1023.0,4.402082705796291
95672,5166.0,46.6,2484.0,11.0,0.4428341384863124
95673,14773.0,37.9,5529.0,66.0,1.1937059142702116
95674,922.0,32.0,367.0,7.0,1.9073569482288828
95675,309.0,43.6,65.0,0.0,0.0
95677,22808.0,39.0,10455.0,168.0,1.6068866571018652
95678,41929.0,34.1,19561.0,170.0,0.8690762230969786
95679,48.0,53.1,31.0,0.0,0.0
95680,260.0,15.5,45.0,0.0,0.0
95681,1475.0,36.4,563.0,0.0,0.0
95682,29972.0,44.0,12855.0,135.0,1.0501750291715286
95683,6555.0,50.9,2721.0,67.0,2.4623300257258363
95684,2980.0,53.5,1180.0,63.0,5.338983050847458
95685,4278.0,54.8,1700.0,4.0,0.23529411764705882
95686,965.0,37.0,316.0,0.0,0.0
95687,65781.0,38.4,27335.0,278.0,1.0170111578562282
95688,35820.0,37.9,16973.0,128.0,0.7541389265303717
95689,904.0,65.3,288.0,0.0,0.0
95690,1932.0,44.4,851.0,11.0,1.2925969447708578
95691,35929.0,34.3,16015.0,323.0,2.0168591945051513
95692,4812.0,34.8,1837.0,12.0,0.65323897659227
95693,5943.0,47.2,2297.0,0.0,0.0
95694,9574.0,41.5,4520.0,39.0,0.8628318584070797
95695,38790.0,38.0,16700.0,295.0,1.7664670658682635
95697,554.0,33.0,247.0,0.0,0.0
95698,219.0,45.3,99.0,0.0,0.0
95699,148.0,57.5,101.0,0.0,0.0
95701,718.0,51.1,291.0,3.0,1.0309278350515463
95703,1065.0,53.5,447.0,10.0,2.237136465324385
95709,4953.0,49.5,1899.0,14.0,0.7372301211163771
95713,9920.0,47.9,4245.0,46.0,1.083627797408716
95714,284.0,59.3,130.0,0.0,0.0
95715,80.0,59.0,46.0,0.0,0.0
95717,199.0,60.3,61.0,0.0,0.0
95720,60.0,60.4,35.0,0.0,0.0
95721,13.0,-666666666.0,13.0,0.0,0.0
95722,4524.0,51.9,1898.0,33.0,1.7386722866174922
95724,0.0,-666666666.0,0.0,0.0,
95726,8566.0,49.5,3529.0,6.0,0.1700198356474922
95728,495.0,49.7,321.0,0.0,0.0
95735,30.0,36.3,7.0,0.0,0.0
95736,250.0,21.8,108.0,0.0,0.0
95742,9780.0,31.7,4421.0,42.0,0.9500113096584483
95746,23715.0,45.0,10106.0,145.0,1.4347912131407086
95747,56415.0,38.3,24905.0,356.0,1.429431840995784
95757,44638.0,33.6,17596.0,395.0,2.24482837008411
95758,62099.0,33.9,28084.0,916.0,3.2616436405070504
95762,40603.0,41.4,17279.0,287.0,1.660975750911511
95765,36391.0,34.6,16773.0,105.0,0.6260060812019317
95776,21827.0,30.7,10000.0,528.0,5.28
95811,7131.0,32.8,3825.0,299.0,7.816993464052287
95814,10076.0,35.9,4130.0,265.0,6.416464891041162
95815,25772.0,31.8,8557.0,303.0,3.5409606170386816
95816,16845.0,35.7,10711.0,478.0,4.462701895247876
95817,14472.0,32.7,5865.0,343.0,5.848252344416028
95818,20135.0,39.1,10071.0,485.0,4.815807764869427
95819,18374.0,38.3,9083.0,419.0,4.613013321589783
95820,34529.0,33.5,13162.0,612.0,4.649749278225194
95821,34439.0,38.5,12573.0,517.0,4.111986001749782
95822,42907.0,38.1,15355.0,602.0,3.9205470530771738
95823,73641.0,30.0,24984.0,1048.0,4.194684598142811
95824,29781.0,30.8,9499.0,249.0,2.6213285609011474
95825,31083.0,31.8,14464.0,617.0,4.265763274336283
95826,38378.0,33.6,17429.0,917.0,5.261346032474611
95827,20294.0,35.4,8580.0,410.0,4.778554778554779
95828,61490.0,32.9,21827.0,333.0,1.5256333898382737
95829,25786.0,33.4,11035.0,177.0,1.6039873130946987
95830,762.0,42.4,286.0,6.0,2.097902097902098
95831,41597.0,45.3,18871.0,810.0,4.292300355042128
95832,11908.0,27.2,4372.0,191.0,4.368709972552607
95833,39117.0,31.0,17495.0,443.0,2.532152043440983
95834,23986.0,30.7,11467.0,491.0,4.281852271736287
95835,39073.0,34.1,18041.0,400.0,2.2171719971176764
95837,289.0,44.6,173.0,0.0,0.0
95838,35935.0,27.9,12141.0,390.0,3.212255992092908
95841,19361.0,33.7,7389.0,119.0,1.6105020977128164
95842,31671.0,32.1,13116.0,210.0,1.6010978956999085
95843,47172.0,32.2,20154.0,202.0,1.0022824253249976
95864,22698.0,47.0,9907.0,149.0,1.5039870798425357
95901,32742.0,32.4,11052.0,111.0,1.004343105320304
95903,1772.0,23.3,930.0,0.0,0.0
95910,115.0,59.6,0.0,0.0,
95912,4550.0,32.4,1976.0,0.0,0.0
95914,555.0,56.9,165.0,0.0,0.0
95915,58.0,39.8,0.0,0.0,
95916,1291.0,52.8,343.0,0.0,0.0
95917,3508.0,34.3,1232.0,0.0,0.0
95918,1805.0,56.0,744.0,0.0,0.0
95919,1529.0,36.8,470.0,0.0,0.0
95920,417.0,26.4,107.0,0.0,0.0
95922,595.0,56.8,185.0,2.0,1.0810810810810811
95923,12.0,-666666666.0,0.0,0.0,
95925,83.0,52.6,0.0,0.0,
95926,38276.0,28.0,16561.0,289.0,1.7450637038826158
95928,36081.0,31.2,16189.0,296.0,1.8284020013589475
95930,72.0,-666666666.0,37.0,0.0,0.0
95932,7808.0,34.5,2882.0,44.0,1.5267175572519085
95934,504.0,28.7,202.0,0.0,0.0
95935,594.0,51.7,104.0,0.0,0.0
95936,244.0,36.0,102.0,0.0,0.0
95937,1133.0,41.9,500.0,18.0,3.6
95938,3936.0,42.1,1818.0,4.0,0.22002200220022003
95939,512.0,45.0,101.0,0.0,0.0
95941,505.0,41.9,188.0,0.0,0.0
95942,1098.0,55.8,216.0,0.0,0.0
95943,805.0,38.5,285.0,0.0,0.0
95944,12.0,-666666666.0,12.0,0.0,0.0
95945,25223.0,50.5,9084.0,32.0,0.3522677234698371
95946,10206.0,51.7,3891.0,21.0,0.5397070161912105
95947,1663.0,51.7,537.0,0.0,0.0
95948,10349.0,37.4,3598.0,9.0,0.2501389660922735
95949,19640.0,52.4,7756.0,98.0,1.263537906137184
95950,724.0,30.9,252.0,0.0,0.0
95951,2948.0,26.6,1057.0,0.0,0.0
95953,10631.0,34.8,3704.0,4.0,0.1079913606911447
95954,12535.0,47.6,3509.0,54.0,1.5388999715018523
95955,1384.0,34.3,516.0,0.0,0.0
95956,459.0,44.4,153.0,0.0,0.0
95957,773.0,45.3,310.0,0.0,0.0
95959,17013.0,52.4,6863.0,169.0,2.4624799650298703
95960,974.0,35.0,364.0,0.0,0.0
95961,26979.0,29.6,9272.0,73.0,0.7873166522864539
95962,1285.0,56.0,603.0,37.0,6.135986733001658
95963,15018.0,36.1,5480.0,14.0,0.25547445255474455
95965,20599.0,36.7,6073.0,67.0,1.1032438662934299
95966,30916.0,42.6,10065.0,19.0,0.18877297565822157
95968,1438.0,35.2,396.0,0.0,0.0
95969,27443.0,50.3,9883.0,125.0,1.2647981382171405
95970,482.0,50.7,216.0,0.0,0.0
95971,5798.0,48.4,2427.0,1.0,0.04120313143798929
95973,33511.0,35.0,15033.0,113.0,0.7516796381294486
95974,0.0,-666666666.0,0.0,0.0,
95975,2072.0,41.5,985.0,0.0,0.0
95977,1887.0,31.1,981.0,19.0,1.9367991845056065
95978,0.0,-666666666.0,0.0,0.0,
95979,685.0,56.6,152.0,0.0,0.0
95981,102.0,30.3,0.0,0.0,
95982,3251.0,34.5,1418.0,0.0,0.0
95983,440.0,53.0,221.0,0.0,0.0
95984,0.0,-666666666.0,0.0,0.0,
95986,17.0,-666666666.0,0.0,0.0,
95987,5979.0,33.7,2581.0,0.0,0.0
95988,8913.0,42.2,3285.0,6.0,0.182648401826484
95991,41212.0,31.7,15710.0,170.0,1.0821133036282622
95993,35847.0,38.6,13969.0,243.0,1.7395661822607202
96001,34469.0,42.0,12829.0,134.0,1.0445085353495986
96002,33202.0,38.8,12322.0,78.0,0.6330141210842396
96003,44398.0,39.6,18381.0,224.0,1.2186496926173767
96006,400.0,49.6,167.0,0.0,0.0
96007,22942.0,39.7,7992.0,21.0,0.2627627627627628
96008,1128.0,50.3,437.0,0.0,0.0
96009,329.0,58.2,99.0,0.0,0.0
96010,187.0,50.3,55.0,0.0,0.0
96011,155.0,55.8,31.0,3.0,9.67741935483871
96013,3881.0,49.4,1321.0,0.0,0.0
96014,152.0,48.6,88.0,3.0,3.409090909090909
96015,814.0,41.2,220.0,13.0,5.909090909090909
96016,532.0,57.5,147.0,0.0,0.0
96017,234.0,54.3,64.0,0.0,0.0
96019,10129.0,41.3,3811.0,19.0,0.4985568092364209
96020,2246.0,53.7,870.0,1.0,0.11494252873563218
96021,16121.0,33.7,5420.0,66.0,1.2177121771217712
96022,17488.0,40.9,6107.0,36.0,0.5894874733911905
96023,1339.0,30.8,377.0,0.0,0.0
96024,1163.0,50.3,399.0,0.0,0.0
96025,2102.0,53.7,682.0,32.0,4.69208211143695
96027,2462.0,53.1,853.0,12.0,1.4067995310668229
96028,1633.0,41.8,416.0,0.0,0.0
96029,165.0,38.4,42.0,0.0,0.0
96031,165.0,47.1,80.0,0.0,0.0
96032,2339.0,41.3,865.0,3.0,0.3468208092485549
96033,526.0,50.8,156.0,0.0,0.0
96034,285.0,59.0,66.0,0.0,0.0
96035,3604.0,42.5,1475.0,0.0,0.0
96037,220.0,63.0,24.0,0.0,0.0
96038,599.0,49.6,188.0,0.0,0.0
96039,1206.0,50.8,364.0,1.0,0.27472527472527475
96040,229.0,62.2,104.0,0.0,0.0
96041,2795.0,48.2,940.0,18.0,1.9148936170212767
96044,1040.0,48.1,305.0,0.0,0.0
96046,255.0,59.0,136.0,0.0,0.0
96047,775.0,48.7,240.0,0.0,0.0
96048,977.0,49.5,255.0,0.0,0.0
96049,90.0,40.1,5.0,0.0,0.0
96050,408.0,62.5,103.0,0.0,0.0
96051,1110.0,56.0,312.0,0.0,0.0
96052,1652.0,49.1,501.0,3.0,0.5988023952095808
96054,294.0,33.8,53.0,0.0,0.0
96055,4097.0,46.9,1364.0,9.0,0.6598240469208211
96056,1407.0,56.8,508.0,0.0,0.0
96057,1332.0,55.4,457.0,7.0,1.5317286652078774
96058,752.0,42.8,242.0,4.0,1.6528925619834711
96059,711.0,56.1,157.0,0.0,0.0
96061,19.0,51.7,12.0,0.0,0.0
96062,1253.0,44.5,434.0,0.0,0.0
96063,222.0,45.7,120.0,0.0,0.0
96064,4762.0,44.7,1790.0,21.0,1.1731843575418994
96065,387.0,51.9,109.0,0.0,0.0
96067,6994.0,53.0,2984.0,0.0,0.0
96068,135.0,45.8,20.0,0.0,0.0
96069,880.0,51.7,258.0,0.0,0.0
96071,77.0,61.5,8.0,0.0,0.0
96073,4502.0,48.4,1757.0,0.0,0.0
96074,199.0,34.3,14.0,0.0,0.0
96075,308.0,48.0,75.0,0.0,0.0
96076,88.0,53.2,7.0,0.0,0.0
96080,27650.0,40.9,9697.0,129.0,1.3303083427864288
96084,530.0,56.2,202.0,4.0,1.9801980198019802
96085,50.0,56.0,16.0,0.0,0.0
96086,379.0,53.6,58.0,0.0,0.0
96087,525.0,53.9,244.0,0.0,0.0
96088,4099.0,57.0,1089.0,0.0,0.0
96090,397.0,42.4,125.0,0.0,0.0
96091,578.0,60.9,118.0,0.0,0.0
96092,277.0,55.9,124.0,0.0,0.0
96093,4006.0,42.9,1420.0,54.0,3.8028169014084505
96094,6370.0,43.8,2399.0,4.0,0.16673614005835766
96096,814.0,49.5,253.0,0.0,0.0
96097,9790.0,42.6,3211.0,30.0,0.9342883836810962
96101,5260.0,45.8,1895.0,0.0,0.0
96103,1357.0,57.8,543.0,2.0,0.3683241252302026
96104,548.0,60.6,224.0,0.0,0.0
96105,165.0,31.4,58.0,0.0,0.0
96106,275.0,63.2,98.0,6.0,6.122448979591836
96107,1077.0,49.0,627.0,0.0,0.0
96108,7.0,-666666666.0,3.0,0.0,0.0
96109,731.0,55.3,223.0,0.0,0.0
96110,129.0,56.5,28.0,0.0,0.0
96111,69.0,60.6,44.0,0.0,0.0
96112,230.0,39.4,38.0,0.0,0.0
96113,2294.0,34.1,390.0,0.0,0.0
96114,3315.0,48.0,1348.0,15.0,1.1127596439169138
96115,212.0,60.8,86.0,0.0,0.0
96116,162.0,56.8,47.0,0.0,0.0
96117,244.0,40.1,92.0,0.0,0.0
96118,1590.0,47.4,631.0,0.0,0.0
96119,71.0,64.3,4.0,0.0,0.0
96120,1091.0,44.7,437.0,0.0,0.0
96121,249.0,56.5,138.0,0.0,0.0
96122,4382.0,42.0,1459.0,0.0,0.0
96123,36.0,30.5,8.0,0.0,0.0
96124,366.0,56.8,161.0,0.0,0.0
96125,285.0,61.6,194.0,0.0,0.0
96126,133.0,39.8,37.0,0.0,0.0
96128,758.0,42.7,376.0,9.0,2.393617021276596
96129,35.0,29.6,18.0,0.0,0.0
96130,21920.0,34.4,5507.0,79.0,1.4345378609043036
96132,103.0,30.6,20.0,0.0,0.0
96133,160.0,41.3,73.0,0.0,0.0
96134,2506.0,36.6,974.0,0.0,0.0
96135,0.0,-666666666.0,0.0,0.0,
96136,135.0,53.0,112.0,0.0,0.0
96137,3606.0,53.8,1164.0,0.0,0.0
96140,1126.0,49.3,615.0,30.0,4.878048780487805
96141,669.0,50.6,359.0,32.0,8.913649025069638
96142,731.0,35.3,357.0,17.0,4.761904761904762
96143,3855.0,35.9,2164.0,94.0,4.343807763401109
96145,3215.0,44.8,1691.0,105.0,6.209343583678297
96146,823.0,46.4,564.0,15.0,2.6595744680851063
96148,781.0,29.3,384.0,35.0,9.114583333333334
96150,28618.0,39.8,13703.0,378.0,2.758520032109757
96155,0.0,-666666666.0,0.0,0.0,
96161,18475.0,37.7,9909.0,93.0,0.9385407205570694
96701,38526.0,42.8,19188.0,1074.0,5.597248280175109
96703,2388.0,39.4,987.0,8.0,0.8105369807497467
96704,7425.0,40.7,3080.0,18.0,0.5844155844155844
96705,2624.0,37.9,1276.0,33.0,2.586206896551724
96706,66440.0,32.8,33116.0,2748.0,8.298103635704795
96707,42793.0,33.3,21798.0,1164.0,5.339939443985687
96708,9724.0,42.0,4827.0,10.0,0.20716801325875284
96710,298.0,34.7,195.0,0.0,0.0
96712,8371.0,34.3,4293.0,12.0,0.27952480782669464
96713,1672.0,37.0,788.0,0.0,0.0
96714,818.0,46.2,315.0,0.0,0.0
96716,2611.0,43.9,1482.0,20.0,1.349527665317139
96717,5069.0,31.7,1886.0,120.0,6.362672322375397
96719,2629.0,33.7,968.0,15.0,1.5495867768595042
96720,47115.0,40.5,19344.0,88.0,0.45492142266335817
96722,2689.0,42.6,953.0,6.0,0.6295907660020986
96725,4091.0,39.5,1977.0,0.0,0.0
96726,864.0,46.5,440.0,0.0,0.0
96727,6028.0,35.9,2714.0,142.0,5.232129697862933
96728,496.0,53.3,246.0,0.0,0.0
96729,1327.0,31.8,537.0,3.0,0.5586592178770949
96730,1321.0,37.2,639.0,16.0,2.503912363067293
96731,2785.0,33.9,1237.0,139.0,11.236863379143088
96732,25770.0,40.0,11945.0,490.0,4.102134784428631
96734,53555.0,34.4,27863.0,910.0,3.2659799734414814
96737,3955.0,48.6,1469.0,65.0,4.424778761061947
96738,7070.0,42.1,3372.0,0.0,0.0
96740,35334.0,40.8,17245.0,67.0,0.3885184111336619
96741,5422.0,38.2,2260.0,81.0,3.584070796460177
96742,73.0,51.9,55.0,0.0,0.0
96743,12177.0,37.0,5420.0,66.0,1.2177121771217712
96744,52637.0,42.0,26746.0,1266.0,4.733418081208405
96746,18682.0,43.4,8802.0,51.0,0.5794137695978187
96747,1007.0,36.9,427.0,4.0,0.936768149882904
96748,4086.0,42.9,1527.0,54.0,3.536345776031434
96749,17852.0,40.0,6568.0,191.0,2.908038976857491
96750,3516.0,42.5,1580.0,17.0,1.0759493670886076
96751,128.0,42.3,49.0,0.0,0.0
96752,2933.0,44.7,1400.0,22.0,1.5714285714285714
96753,28485.0,40.4,13861.0,333.0,2.4024240675275954
96754,4361.0,39.1,2013.0,26.0,1.291604570293095
96755,2949.0,47.1,1291.0,22.0,1.7041053446940357
96756,5693.0,41.0,2696.0,6.0,0.22255192878338279
96757,734.0,38.2,311.0,14.0,4.501607717041801
96759,488.0,67.2,187.0,0.0,0.0
96760,2287.0,49.4,969.0,0.0,0.0
96761,21825.0,39.3,12235.0,304.0,2.4846751123825093
96762,5675.0,23.9,2659.0,94.0,3.5351635953365927
96763,3526.0,38.2,1579.0,32.0,2.026599113362888
96764,635.0,43.5,258.0,31.0,12.015503875968992
96765,580.0,48.4,274.0,0.0,0.0
96766,16550.0,39.1,7813.0,83.0,1.062332010751312
96768,17647.0,41.9,8727.0,160.0,1.8333906267904205
96769,361.0,54.2,148.0,6.0,4.054054054054054
96770,738.0,31.3,220.0,0.0,0.0
96771,7033.0,41.4,2571.0,37.0,1.4391287436795022
96772,2303.0,48.4,883.0,110.0,12.45753114382786
96773,132.0,58.2,63.0,0.0,0.0
96774,336.0,40.4,102.0,0.0,0.0
96776,1448.0,45.9,604.0,29.0,4.801324503311259
96777,1382.0,49.1,516.0,19.0,3.682170542635659
96778,14565.0,41.1,4406.0,105.0,2.383113935542442
96779,2854.0,41.2,1502.0,13.0,0.8655126498002663
96780,813.0,31.8,362.0,48.0,13.259668508287293
96781,1784.0,41.2,792.0,0.0,0.0
96782,40632.0,39.2,19115.0,1057.0,5.529688726131311
96783,2191.0,42.7,645.0,24.0,3.7209302325581395
96785,2674.0,49.4,1209.0,0.0,0.0
96786,45280.0,26.6,20051.0,932.0,4.648147224577328
96789,54320.0,37.5,27936.0,1342.0,4.803837342497136
96790,8750.0,44.8,4247.0,60.0,1.4127619496114905
96791,7528.0,39.8,3731.0,233.0,6.244974537657464
96792,47774.0,30.7,17063.0,1780.0,10.431928734689093
96793,31627.0,37.2,14680.0,424.0,2.888283378746594
96795,10508.0,33.8,4219.0,244.0,5.783360986015643
96796,1898.0,41.9,791.0,10.0,1.2642225031605563
96797,75350.0,36.5,37804.0,4805.0,12.710295206856417
96813,22041.0,42.7,11512.0,975.0,8.46942321056289
96814,18846.0,45.5,10502.0,1339.0,12.74995239002095
96815,29480.0,43.7,15911.0,1987.0,12.488215699830306
96816,50656.0,45.1,25669.0,1629.0,6.346176321633099
96817,55601.0,44.4,26541.0,4962.0,18.69560302927546
96818,55380.0,31.1,26333.0,1624.0,6.167166672995861
96819,53482.0,36.1,24517.0,4860.0,19.822979973079903
96821,19415.0,48.5,9395.0,195.0,2.0755721128259714
96822,46195.0,39.8,23864.0,2162.0,9.059671471672813
96825,29770.0,46.6,15304.0,431.0,2.816257187663356
96826,31346.0,39.9,17165.0,2281.0,13.288668802796389
96850,0.0,-666666666.0,0.0,0.0,
96853,349.0,21.9,334.0,15.0,4.491017964071856
96857,2858.0,22.1,2642.0,0.0,0.0
96859,0.0,-666666666.0,0.0,0.0,
96860,1192.0,22.6,1145.0,30.0,2.6200873362445414
96863,27.0,23.2,27.0,0.0,0.0
97001,364.0,30.9,151.0,23.0,15.2317880794702
97002,5412.0,43.3,2335.0,0.0,0.0
97004,4333.0,50.6,2091.0,35.0,1.6738402678144428
97005,25523.0,32.4,11915.0,1581.0,13.26898866974402
97006,67004.0,32.0,33019.0,3204.0,9.703504043126685
97007,70228.0,35.6,34176.0,1783.0,5.217111423220974
97008,29642.0,38.1,14152.0,1025.0,7.2427925381571505
97009,7476.0,48.9,3011.0,39.0,1.2952507472600465
97011,831.0,48.3,409.0,9.0,2.2004889975550124
97013,23316.0,36.3,10020.0,211.0,2.1057884231536925
97014,1184.0,45.7,403.0,0.0,0.0
97015,20190.0,34.6,10547.0,301.0,2.8538921020195316
97016,6519.0,42.8,2267.0,0.0,0.0
97017,2411.0,50.2,914.0,0.0,0.0
97018,2351.0,43.4,957.0,8.0,0.8359456635318704
97019,3417.0,45.2,1062.0,28.0,2.6365348399246704
97020,857.0,40.8,466.0,3.0,0.6437768240343348
97021,939.0,37.0,379.0,0.0,0.0
97022,3430.0,43.2,1363.0,0.0,0.0
97023,10570.0,40.6,4551.0,45.0,0.988793671720501
97024,10103.0,39.0,4678.0,330.0,7.05429670799487
97026,4000.0,35.2,1745.0,3.0,0.17191977077363896
97027,12401.0,39.7,5685.0,198.0,3.4828496042216357
97028,81.0,65.0,14.0,0.0,0.0
97029,324.0,47.5,159.0,2.0,1.2578616352201257
97030,38011.0,35.4,16088.0,1484.0,9.224266534062656
97031,18990.0,38.1,9369.0,10.0,0.10673497705197993
97032,4978.0,33.0,2053.0,0.0,0.0
97033,67.0,65.6,25.0,0.0,0.0
97034,19201.0,47.9,8645.0,273.0,3.1578947368421053
97035,23762.0,43.1,11558.0,572.0,4.9489531060737155
97037,1028.0,50.4,385.0,0.0,0.0
97038,16178.0,37.2,7192.0,46.0,0.639599555061179
97039,514.0,35.6,236.0,1.0,0.423728813559322
97040,1146.0,47.6,492.0,0.0,0.0
97041,2492.0,41.9,1293.0,0.0,0.0
97042,3542.0,44.5,1505.0,6.0,0.39867109634551495
97045,52182.0,40.3,23720.0,667.0,2.811973018549747
97048,6588.0,46.5,2395.0,29.0,1.210855949895616
97049,1864.0,49.8,846.0,13.0,1.5366430260047281
97050,244.0,57.5,67.0,0.0,0.0
97051,15536.0,38.5,6464.0,117.0,1.8100247524752475
97053,3020.0,49.6,1238.0,0.0,0.0
97054,1415.0,45.6,700.0,0.0,0.0
97055,17303.0,39.2,7843.0,147.0,1.874282799948999
97056,11555.0,43.2,4846.0,28.0,0.5777961205117623
97057,7.0,80.1,0.0,0.0,
97058,20024.0,41.3,8245.0,152.0,1.843541540327471
97060,21739.0,32.5,9601.0,291.0,3.0309342776794086
97062,27475.0,38.5,14044.0,702.0,4.998575904300769
97063,990.0,59.5,399.0,0.0,0.0
97064,3492.0,45.8,1476.0,0.0,0.0
97065,641.0,49.5,272.0,0.0,0.0
