,City,Population,Public Transportation Rate,datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,State,Zipcode
178,Bell Gardens,130178.0,6.861791595095485,2021-01-24 02:00:00,420.57,2.74,77.46,5.36,15.97,8.61,11.5,2.06,2.0,CA,90201
179,Bell Gardens,130178.0,6.861791595095485,2021-01-24 01:00:00,360.49,0.8,59.63,20.21,14.31,6.04,8.48,1.79,2.0,CA,90201
180,Bell Gardens,130178.0,6.861791595095485,2021-01-24 00:00:00,327.11,0.83,45.24,32.54,12.88,4.73,6.82,1.47,2.0,CA,90201
181,Bell Gardens,130178.0,6.861791595095485,2021-01-23 23:00:00,317.1,1.31,40.1,37.19,12.28,4.39,6.39,1.38,2.0,CA,90201
182,Bell Gardens,130178.0,6.861791595095485,2021-01-23 22:00:00,317.1,2.04,38.73,39.7,11.8,4.44,6.49,1.33,1.0,CA,90201
183,Bell Gardens,130178.0,6.861791595095485,2021-01-23 21:00:00,323.77,3.91,38.73,41.84,11.8,5.01,7.35,1.38,1.0,CA,90201
184,Bell Gardens,130178.0,6.861791595095485,2021-01-23 20:00:00,337.12,4.97,40.44,40.41,12.16,5.95,8.64,1.47,2.0,CA,90201
185,Bell Gardens,130178.0,6.861791595095485,2021-01-23 19:00:00,407.22,10.17,52.09,31.11,14.66,9.24,13.04,1.79,2.0,CA,90201
186,Bell Gardens,130178.0,6.861791595095485,2021-01-23 18:00:00,2029.42,239.61,93.22,1.65,6.74,74.76,96.72,8.36,5.0,CA,90201
187,Bell Gardens,130178.0,6.861791595095485,2021-01-23 17:00:00,1842.5,212.79,90.48,0.65,7.39,68.9,90.96,11.15,5.0,CA,90201
188,Bell Gardens,130178.0,6.861791595095485,2021-01-23 16:00:00,1455.31,150.2,85.68,0.08,9.18,55.29,73.92,13.93,5.0,CA,90201
189,Bell Gardens,130178.0,6.861791595095485,2021-01-23 15:00:00,974.66,74.21,79.51,0.0,7.45,36.28,49.37,8.23,4.0,CA,90201
190,Bell Gardens,130178.0,6.861791595095485,2021-01-23 14:00:00,594.14,14.75,76.08,1.13,5.66,19.04,27.04,3.01,2.0,CA,90201
191,Bell Gardens,130178.0,6.861791595095485,2021-01-23 13:00:00,410.56,0.33,54.15,27.9,6.44,10.78,15.91,1.6,2.0,CA,90201
192,Bell Gardens,130178.0,6.861791595095485,2021-01-23 12:00:00,350.48,0.01,37.01,47.92,7.09,7.91,12.15,1.2,1.0,CA,90201
193,Bell Gardens,130178.0,6.861791595095485,2021-01-23 11:00:00,380.52,0.02,41.81,39.7,5.13,8.94,13.86,1.27,2.0,CA,90201
194,Bell Gardens,130178.0,6.861791595095485,2021-01-23 10:00:00,413.9,0.07,49.35,30.76,4.65,9.73,15.29,1.39,2.0,CA,90201
195,Bell Gardens,130178.0,6.861791595095485,2021-01-23 09:00:00,453.95,0.26,61.69,20.92,5.01,10.74,16.97,1.71,2.0,CA,90201
196,Bell Gardens,130178.0,6.861791595095485,2021-01-23 08:00:00,480.65,0.61,70.6,16.27,5.72,11.69,18.54,2.41,2.0,CA,90201
197,Bell Gardens,130178.0,6.861791595095485,2021-01-23 07:00:00,413.9,0.25,55.52,33.26,6.32,9.43,15.27,2.63,2.0,CA,90201
198,Bell Gardens,130178.0,6.861791595095485,2021-01-23 06:00:00,307.08,0.0,29.47,55.79,6.56,5.7,9.19,1.63,1.0,CA,90201
199,Bell Gardens,130178.0,6.861791595095485,2021-01-23 05:00:00,300.41,0.01,29.13,50.78,7.15,5.98,8.84,1.55,1.0,CA,90201
200,Bell Gardens,130178.0,6.861791595095485,2021-01-23 04:00:00,287.06,0.0,26.73,56.51,6.97,6.04,8.71,1.35,1.0,CA,90201
201,Bell Gardens,130178.0,6.861791595095485,2021-01-23 03:00:00,277.04,0.0,23.65,65.09,6.26,5.23,7.72,1.16,1.0,CA,90201
202,Bell Gardens,130178.0,6.861791595095485,2021-01-23 02:00:00,263.69,0.0,21.08,70.81,5.84,4.06,6.54,1.0,1.0,CA,90201
203,Bell Gardens,130178.0,6.861791595095485,2021-01-23 01:00:00,250.34,0.11,17.65,80.82,5.31,3.45,6.44,0.86,2.0,CA,90201
204,Bell Gardens,130178.0,6.861791595095485,2021-01-23 00:00:00,243.66,0.55,15.08,91.55,5.31,3.69,7.75,0.78,2.0,CA,90201
205,Bell Gardens,130178.0,6.861791595095485,2021-01-22 23:00:00,243.66,1.44,13.54,95.84,5.54,4.62,9.63,0.76,2.0,CA,90201
206,Bell Gardens,130178.0,6.861791595095485,2021-01-22 22:00:00,253.68,2.52,12.85,91.55,6.08,5.95,11.41,0.81,2.0,CA,90201
207,Bell Gardens,130178.0,6.861791595095485,2021-01-22 21:00:00,270.37,3.91,15.59,80.82,8.11,7.25,12.34,1.01,2.0,CA,90201
208,Bell Gardens,130178.0,6.861791595095485,2021-01-22 20:00:00,297.07,4.92,22.28,70.1,10.01,7.92,13.47,1.33,1.0,CA,90201
209,Bell Gardens,130178.0,6.861791595095485,2021-01-22 19:00:00,363.83,6.99,33.59,48.64,11.68,9.78,16.48,1.69,1.0,CA,90201
210,Bell Gardens,130178.0,6.861791595095485,2021-01-22 18:00:00,594.14,24.36,58.95,11.8,16.45,17.83,27.27,3.04,2.0,CA,90201
211,Bell Gardens,130178.0,6.861791595095485,2021-01-22 17:00:00,660.9,29.5,67.17,3.31,12.88,22.1,31.45,2.85,3.0,CA,90201
212,Bell Gardens,130178.0,6.861791595095485,2021-01-22 16:00:00,647.54,28.16,68.55,0.2,11.21,24.66,33.89,2.34,3.0,CA,90201
213,Bell Gardens,130178.0,6.861791595095485,2021-01-22 15:00:00,580.79,18.77,65.12,0.09,10.61,23.06,32.0,1.82,3.0,CA,90201
214,Bell Gardens,130178.0,6.861791595095485,2021-01-22 14:00:00,527.38,11.06,63.75,0.37,9.78,20.13,28.08,1.31,3.0,CA,90201
215,Bell Gardens,130178.0,6.861791595095485,2021-01-22 13:00:00,540.73,11.96,63.75,0.28,9.06,19.18,27.11,1.27,2.0,CA,90201
216,Bell Gardens,130178.0,6.861791595095485,2021-01-22 12:00:00,634.19,21.23,66.49,0.03,7.99,22.61,31.42,1.27,3.0,CA,90201
217,Bell Gardens,130178.0,6.861791595095485,2021-01-22 11:00:00,821.11,38.45,73.34,0.0,7.33,31.03,41.94,1.43,4.0,CA,90201
218,Bell Gardens,130178.0,6.861791595095485,2021-01-22 10:00:00,1148.22,77.78,83.63,0.0,6.8,46.9,62.43,1.84,4.0,CA,90201
219,Bell Gardens,130178.0,6.861791595095485,2021-01-22 09:00:00,1628.88,148.42,94.59,0.0,5.31,68.06,92.09,2.53,5.0,CA,90201
220,Bell Gardens,130178.0,6.861791595095485,2021-01-22 08:00:00,1922.61,198.48,102.82,0.0,5.6,76.09,106.58,3.96,5.0,CA,90201
221,Bell Gardens,130178.0,6.861791595095485,2021-01-22 07:00:00,2029.42,225.31,105.56,0.0,6.56,78.4,111.63,6.9,5.0,CA,90201
222,Bell Gardens,130178.0,6.861791595095485,2021-01-22 06:00:00,1869.2,205.64,100.08,0.0,8.58,68.89,98.52,9.88,5.0,CA,90201
223,Bell Gardens,130178.0,6.861791595095485,2021-01-22 05:00:00,1508.71,155.57,87.74,0.0,12.16,50.26,73.2,11.91,5.0,CA,90201
224,Bell Gardens,130178.0,6.861791595095485,2021-01-22 04:00:00,1014.71,82.25,75.4,0.0,16.45,28.67,43.56,9.88,4.0,CA,90201
225,Bell Gardens,130178.0,6.861791595095485,2021-01-22 03:00:00,647.54,26.38,71.97,0.05,18.36,14.81,24.14,5.7,2.0,CA,90201
226,Bell Gardens,130178.0,6.861791595095485,2021-01-22 02:00:00,534.06,6.54,74.71,4.96,16.69,11.0,18.21,4.12,2.0,CA,90201
227,Bell Gardens,130178.0,6.861791595095485,2021-01-22 01:00:00,407.22,2.63,49.35,37.19,13.35,8.38,13.47,2.72,2.0,CA,90201
228,Bell Gardens,130178.0,6.861791595095485,2021-01-22 00:00:00,327.11,3.38,25.71,72.24,10.73,8.61,12.81,1.74,1.0,CA,90201
229,Bell Gardens,130178.0,6.861791595095485,2021-01-21 23:00:00,363.83,5.2,29.47,90.12,13.47,14.74,20.7,1.85,2.0,CA,90201
230,Bell Gardens,130178.0,6.861791595095485,2021-01-21 22:00:00,433.92,8.16,45.93,108.72,24.32,28.59,37.46,1.66,4.0,CA,90201
231,Bell Gardens,130178.0,6.861791595095485,2021-01-21 21:00:00,587.46,16.99,80.88,101.57,45.78,49.39,61.29,1.73,4.0,CA,90201
232,Bell Gardens,130178.0,6.861791595095485,2021-01-21 20:00:00,640.87,29.5,95.96,70.81,52.93,50.0,62.41,2.63,4.0,CA,90201
233,Bell Gardens,130178.0,6.861791595095485,2021-01-21 19:00:00,687.6,46.49,87.74,39.7,45.3,37.93,50.98,4.5,4.0,CA,90201
234,Bell Gardens,130178.0,6.861791595095485,2021-01-21 18:00:00,2750.4,357.63,93.22,4.11,8.11,110.94,147.97,19.76,5.0,CA,90201
235,Bell Gardens,130178.0,6.861791595095485,2021-01-21 17:00:00,2296.45,307.56,69.23,1.81,5.78,90.32,124.96,19.25,5.0,CA,90201
236,Bell Gardens,130178.0,6.861791595095485,2021-01-21 16:00:00,1642.23,205.64,56.89,0.28,5.19,66.16,95.21,15.45,5.0,CA,90201
237,Bell Gardens,130178.0,6.861791595095485,2021-01-21 15:00:00,1028.06,109.08,46.61,0.0,5.54,42.88,65.24,10.51,4.0,CA,90201
238,Bell Gardens,130178.0,6.861791595095485,2021-01-21 14:00:00,680.92,55.88,39.76,0.0,5.78,27.8,46.21,6.46,4.0,CA,90201
239,Bell Gardens,130178.0,6.861791595095485,2021-01-21 13:00:00,634.19,47.39,39.07,0.0,5.72,25.92,44.38,5.89,4.0,CA,90201
240,Bell Gardens,130178.0,6.861791595095485,2021-01-21 12:00:00,667.57,49.62,40.78,0.0,4.89,26.89,46.34,5.45,4.0,CA,90201
241,Bell Gardens,130178.0,6.861791595095485,2021-01-21 11:00:00,720.98,53.2,44.55,0.0,3.93,28.28,48.78,4.88,4.0,CA,90201
242,Bell Gardens,130178.0,6.861791595095485,2021-01-21 10:00:00,847.82,66.16,52.09,0.0,3.58,32.79,55.27,5.19,4.0,CA,90201
243,Bell Gardens,130178.0,6.861791595095485,2021-01-21 09:00:00,1081.47,95.67,61.01,0.0,4.11,42.8,69.7,7.66,4.0,CA,90201
244,Bell Gardens,130178.0,6.861791595095485,2021-01-21 08:00:00,1415.25,139.48,71.97,0.0,5.36,58.02,91.33,13.55,5.0,CA,90201
245,Bell Gardens,130178.0,6.861791595095485,2021-01-21 07:00:00,1628.88,166.3,78.83,0.0,6.08,67.56,105.52,18.75,5.0,CA,90201
246,Bell Gardens,130178.0,6.861791595095485,2021-01-21 06:00:00,1602.17,159.14,82.94,0.0,5.48,64.41,102.14,17.23,5.0,CA,90201
247,Bell Gardens,130178.0,6.861791595095485,2021-01-21 05:00:00,1468.66,139.48,87.05,0.0,5.54,54.19,88.55,14.82,5.0,CA,90201
248,Bell Gardens,130178.0,6.861791595095485,2021-01-21 04:00:00,1121.52,92.09,82.25,0.0,6.08,36.52,63.89,11.53,4.0,CA,90201
249,Bell Gardens,130178.0,6.861791595095485,2021-01-21 03:00:00,734.33,37.55,73.34,0.01,6.2,20.98,41.6,7.16,3.0,CA,90201
250,Bell Gardens,130178.0,6.861791595095485,2021-01-21 02:00:00,547.41,9.84,72.66,3.4,5.6,14.38,30.69,4.88,2.0,CA,90201
251,Bell Gardens,130178.0,6.861791595095485,2021-01-21 01:00:00,360.49,1.09,42.16,45.06,4.53,9.1,20.75,2.57,2.0,CA,90201
252,Bell Gardens,130178.0,6.861791595095485,2021-01-21 00:00:00,240.33,0.81,10.2,85.12,3.13,5.55,13.13,0.83,2.0,CA,90201
253,Bell Gardens,130178.0,6.861791595095485,2021-01-20 23:00:00,240.33,1.29,8.91,88.69,3.1,4.38,10.08,0.78,2.0,CA,90201
254,Bell Gardens,130178.0,6.861791595095485,2021-01-20 22:00:00,240.33,1.62,8.23,90.12,3.1,3.55,8.09,0.78,2.0,CA,90201
255,Bell Gardens,130178.0,6.861791595095485,2021-01-20 21:00:00,257.02,2.68,11.31,85.12,4.29,3.76,8.25,1.11,2.0,CA,90201
256,Bell Gardens,130178.0,6.861791595095485,2021-01-20 20:00:00,287.06,4.47,16.79,77.25,5.78,4.6,10.2,1.65,1.0,CA,90201
257,Bell Gardens,130178.0,6.861791595095485,2021-01-20 19:00:00,357.15,8.61,26.73,60.08,7.63,7.47,17.74,2.69,1.0,CA,90201
258,Bell Gardens,130178.0,6.861791595095485,2021-01-20 18:00:00,514.03,19.89,43.87,31.83,7.27,12.54,27.97,4.81,2.0,CA,90201
259,Bell Gardens,130178.0,6.861791595095485,2021-01-20 17:00:00,554.09,19.22,52.78,19.31,5.9,13.22,28.24,5.26,2.0,CA,90201
260,Bell Gardens,130178.0,6.861791595095485,2021-01-20 16:00:00,514.03,5.98,62.38,11.98,5.07,12.15,25.31,4.75,2.0,CA,90201
261,Bell Gardens,130178.0,6.861791595095485,2021-01-20 15:00:00,397.21,0.1,44.55,37.19,4.71,8.55,18.76,3.17,2.0,CA,90201
262,Bell Gardens,130178.0,6.861791595095485,2021-01-20 14:00:00,287.06,0.0,20.91,63.66,4.35,5.01,12.61,1.54,1.0,CA,90201
263,Bell Gardens,130178.0,6.861791595095485,2021-01-20 13:00:00,260.35,0.0,14.91,71.53,4.17,4.07,11.18,1.14,1.0,CA,90201
264,Bell Gardens,130178.0,6.861791595095485,2021-01-20 12:00:00,253.68,0.0,13.54,74.39,4.23,3.93,12.05,1.08,1.0,CA,90201
265,Bell Gardens,130178.0,6.861791595095485,2021-01-20 11:00:00,257.02,0.0,13.2,76.53,4.11,3.86,12.8,1.09,1.0,CA,90201
266,Bell Gardens,130178.0,6.861791595095485,2021-01-20 10:00:00,260.35,0.0,13.37,77.96,4.05,3.71,12.51,1.12,1.0,CA,90201
267,Bell Gardens,130178.0,6.861791595095485,2021-01-20 09:00:00,263.69,0.0,14.57,77.96,4.05,3.68,12.08,1.19,1.0,CA,90201
268,Bell Gardens,130178.0,6.861791595095485,2021-01-20 08:00:00,277.04,0.0,17.31,75.1,4.05,4.02,12.02,1.39,1.0,CA,90201
269,Bell Gardens,130178.0,6.861791595095485,2021-01-20 07:00:00,290.39,0.0,20.74,73.67,4.05,4.51,12.5,1.71,1.0,CA,90201
270,Bell Gardens,130178.0,6.861791595095485,2021-01-20 06:00:00,283.72,0.0,18.34,77.96,3.87,4.18,11.79,1.52,1.0,CA,90201
271,Bell Gardens,130178.0,6.861791595095485,2021-01-20 05:00:00,277.04,0.0,17.14,80.11,3.73,3.98,11.71,1.39,2.0,CA,90201
272,Bell Gardens,130178.0,6.861791595095485,2021-01-20 04:00:00,267.03,0.0,15.77,80.11,3.43,3.77,11.92,1.25,2.0,CA,90201
273,Bell Gardens,130178.0,6.861791595095485,2021-01-20 03:00:00,250.34,0.0,13.37,79.39,3.01,4.26,15.68,1.06,1.0,CA,90201
274,Bell Gardens,130178.0,6.861791595095485,2021-01-20 02:00:00,243.66,0.0,12.0,79.39,2.86,5.03,21.3,0.94,2.0,CA,90201
275,Bell Gardens,130178.0,6.861791595095485,2021-01-20 01:00:00,233.65,0.05,9.94,80.82,2.77,4.67,23.18,0.88,2.0,CA,90201
276,Bell Gardens,130178.0,6.861791595095485,2021-01-20 00:00:00,226.97,0.33,8.23,82.97,2.86,4.32,23.26,0.82,2.0,CA,90201
277,Bell Gardens,130178.0,6.861791595095485,2021-01-19 23:00:00,220.3,0.67,6.94,85.12,2.8,3.84,20.91,0.74,2.0,CA,90201
278,Bell Gardens,130178.0,6.861791595095485,2021-01-19 22:00:00,216.96,0.81,5.91,85.83,2.38,3.24,17.14,0.69,2.0,CA,90201
279,Bell Gardens,130178.0,6.861791595095485,2021-01-19 21:00:00,216.96,1.03,6.17,84.4,2.41,2.46,11.66,0.73,2.0,CA,90201
280,Bell Gardens,130178.0,6.861791595095485,2021-01-19 20:00:00,220.3,1.52,7.8,82.97,2.8,1.69,6.37,0.88,2.0,CA,90201
281,Bell Gardens,130178.0,6.861791595095485,2021-01-19 19:00:00,257.02,3.44,15.42,76.53,3.46,2.51,6.48,1.38,1.0,CA,90201
282,Bell Gardens,130178.0,6.861791595095485,2021-01-19 18:00:00,1388.55,135.9,85.68,8.32,4.89,47.4,66.55,11.53,4.0,CA,90201
283,Bell Gardens,130178.0,6.861791595095485,2021-01-19 17:00:00,1895.9,205.64,97.33,2.55,4.89,79.5,108.31,13.43,5.0,CA,90201
284,Bell Gardens,130178.0,6.861791595095485,2021-01-19 16:00:00,1789.09,184.18,87.74,0.22,5.01,86.61,114.71,9.75,5.0,CA,90201
285,Bell Gardens,130178.0,6.861791595095485,2021-01-19 15:00:00,1214.98,95.67,74.71,0.0,4.41,67.24,89.06,5.7,5.0,CA,90201
286,Bell Gardens,130178.0,6.861791595095485,2021-01-19 14:00:00,827.79,33.53,68.55,0.01,3.93,52.26,70.2,2.22,5.0,CA,90201
287,Bell Gardens,130178.0,6.861791595095485,2021-01-19 13:00:00,687.6,7.82,69.92,3.31,4.89,48.04,63.28,1.35,4.0,CA,90201
288,Bell Gardens,130178.0,6.861791595095485,2021-01-19 12:00:00,607.49,0.2,62.38,19.67,7.87,46.04,59.57,0.86,4.0,CA,90201
289,Bell Gardens,130178.0,6.861791595095485,2021-01-19 11:00:00,640.87,0.21,67.17,18.6,8.11,47.55,60.51,0.86,4.0,CA,90201
290,Bell Gardens,130178.0,6.861791595095485,2021-01-19 10:00:00,700.95,0.61,76.08,12.16,8.35,52.04,65.44,0.85,5.0,CA,90201
291,Bell Gardens,130178.0,6.861791595095485,2021-01-19 09:00:00,834.47,9.61,87.74,1.19,7.27,60.39,75.6,1.09,5.0,CA,90201
292,Bell Gardens,130178.0,6.861791595095485,2021-01-19 08:00:00,1028.06,31.29,97.33,0.01,6.91,69.71,89.0,1.81,5.0,CA,90201
293,Bell Gardens,130178.0,6.861791595095485,2021-01-19 07:00:00,1268.39,58.12,117.9,0.0,7.51,78.66,104.16,3.8,5.0,CA,90201
294,Bell Gardens,130178.0,6.861791595095485,2021-01-19 06:00:00,1415.25,74.21,138.46,0.0,9.89,82.72,113.13,6.9,5.0,CA,90201
295,Bell Gardens,130178.0,6.861791595095485,2021-01-19 05:00:00,1455.31,71.53,156.28,0.0,13.59,84.77,115.6,9.75,5.0,CA,90201
296,Bell Gardens,130178.0,6.861791595095485,2021-01-19 04:00:00,1415.25,59.01,174.11,0.0,17.88,88.65,117.12,9.88,5.0,CA,90201
297,Bell Gardens,130178.0,6.861791595095485,2021-01-19 03:00:00,1308.44,36.21,191.93,0.01,23.84,88.34,113.65,8.49,5.0,CA,90201
298,Bell Gardens,130178.0,6.861791595095485,2021-01-19 02:00:00,1148.22,6.93,202.89,6.71,33.38,84.39,106.89,6.59,5.0,CA,90201
299,Bell Gardens,130178.0,6.861791595095485,2021-01-19 01:00:00,947.95,2.54,168.62,64.37,47.68,79.62,98.05,4.88,5.0,CA,90201
300,Bell Gardens,130178.0,6.861791595095485,2021-01-19 00:00:00,781.06,6.65,130.24,133.04,59.13,77.77,91.07,3.39,5.0,CA,90201
301,Bell Gardens,130178.0,6.861791595095485,2021-01-18 23:00:00,761.03,10.06,117.9,153.07,54.84,79.14,90.31,3.2,5.0,CA,90201
302,Bell Gardens,130178.0,6.861791595095485,2021-01-18 22:00:00,767.71,13.64,116.53,148.77,48.64,76.44,86.94,3.39,5.0,CA,90201
303,Bell Gardens,130178.0,6.861791595095485,2021-01-18 21:00:00,1562.12,81.36,208.38,55.08,47.68,131.99,153.6,7.41,5.0,CA,90201
304,Bell Gardens,130178.0,6.861791595095485,2021-01-18 20:00:00,2002.72,164.51,186.44,23.6,34.33,127.46,154.19,14.82,5.0,CA,90201
305,Bell Gardens,130178.0,6.861791595095485,2021-01-18 19:00:00,2376.56,257.49,141.2,10.46,23.13,112.99,145.71,26.09,5.0,CA,90201
306,Bell Gardens,130178.0,6.861791595095485,2021-01-18 18:00:00,2670.29,336.17,105.56,4.38,15.14,107.85,146.56,33.95,5.0,CA,90201
307,Bell Gardens,130178.0,6.861791595095485,2021-01-18 17:00:00,2216.34,278.95,80.88,1.86,11.44,84.9,120.72,28.63,5.0,CA,90201
308,Bell Gardens,130178.0,6.861791595095485,2021-01-18 16:00:00,1628.88,189.54,69.23,0.24,9.42,64.11,93.77,20.27,5.0,CA,90201
309,Bell Gardens,130178.0,6.861791595095485,2021-01-18 15:00:00,1148.22,111.76,58.26,0.0,7.75,47.27,69.1,11.27,4.0,CA,90201
310,Bell Gardens,130178.0,6.861791595095485,2021-01-18 14:00:00,934.6,69.74,55.52,0.0,6.38,39.72,56.81,5.57,4.0,CA,90201
311,Bell Gardens,130178.0,6.861791595095485,2021-01-18 13:00:00,1014.71,63.48,67.17,0.0,6.2,46.99,64.18,4.62,4.0,CA,90201
312,Bell Gardens,130178.0,6.861791595095485,2021-01-18 12:00:00,1228.33,72.42,87.74,0.0,7.09,63.36,84.16,5.0,5.0,CA,90201
313,Bell Gardens,130178.0,6.861791595095485,2021-01-18 11:00:00,1508.71,94.77,109.67,0.0,8.7,80.49,107.04,6.33,5.0,CA,90201
314,Bell Gardens,130178.0,6.861791595095485,2021-01-18 10:00:00,1735.69,119.81,127.49,0.0,10.85,91.84,123.1,7.98,5.0,CA,90201
315,Bell Gardens,130178.0,6.861791595095485,2021-01-18 09:00:00,1895.9,146.63,132.98,0.0,11.09,95.42,129.83,9.25,5.0,CA,90201
316,Bell Gardens,130178.0,6.861791595095485,2021-01-18 08:00:00,2002.72,171.66,137.09,0.0,10.85,96.55,132.53,10.77,5.0,CA,90201
317,Bell Gardens,130178.0,6.861791595095485,2021-01-18 07:00:00,2136.23,194.91,141.2,0.0,10.85,100.07,138.09,13.05,5.0,CA,90201
318,Bell Gardens,130178.0,6.861791595095485,2021-01-18 06:00:00,2189.64,198.48,149.43,0.0,11.92,100.92,137.25,14.06,5.0,CA,90201
319,Bell Gardens,130178.0,6.861791595095485,2021-01-18 05:00:00,2002.72,166.3,157.65,0.0,13.35,89.55,119.83,14.06,5.0,CA,90201
320,Bell Gardens,130178.0,6.861791595095485,2021-01-18 04:00:00,1588.82,101.92,159.03,0.0,13.95,67.54,90.72,12.16,5.0,CA,90201
321,Bell Gardens,130178.0,6.861791595095485,2021-01-18 03:00:00,1214.98,44.7,163.14,0.0,15.97,50.94,68.59,9.37,5.0,CA,90201
322,Bell Gardens,130178.0,6.861791595095485,2021-01-18 02:00:00,961.3,7.26,164.51,7.87,20.5,42.82,57.26,7.09,4.0,CA,90201
323,Bell Gardens,130178.0,6.861791595095485,2021-01-18 01:00:00,700.95,2.15,119.27,70.81,26.94,36.23,47.82,5.0,4.0,CA,90201
324,Bell Gardens,130178.0,6.861791595095485,2021-01-18 00:00:00,694.28,7.6,112.41,117.3,38.62,42.18,54.11,5.26,4.0,CA,90201
325,Bell Gardens,130178.0,6.861791595095485,2021-01-17 23:00:00,907.9,15.87,143.95,127.32,46.73,63.68,77.83,6.71,5.0,CA,90201
326,Bell Gardens,130178.0,6.861791595095485,2021-01-17 22:00:00,1094.82,34.42,156.28,86.55,36.72,68.84,84.21,9.25,5.0,CA,90201
327,Bell Gardens,130178.0,6.861791595095485,2021-01-17 21:00:00,1308.44,76.0,148.06,40.77,22.17,69.7,88.8,14.19,5.0,CA,90201
328,Bell Gardens,130178.0,6.861791595095485,2021-01-17 20:00:00,1468.66,118.02,130.24,23.6,15.74,65.5,87.27,18.49,5.0,CA,90201
329,Bell Gardens,130178.0,6.861791595095485,2021-01-17 19:00:00,1495.36,146.63,100.08,13.95,11.21,52.76,75.15,20.27,5.0,CA,90201
330,Bell Gardens,130178.0,6.861791595095485,2021-01-17 18:00:00,1468.66,159.14,76.08,7.87,8.23,45.15,66.98,19.76,4.0,CA,90201
331,Bell Gardens,130178.0,6.861791595095485,2021-01-17 17:00:00,1268.39,134.11,63.75,4.11,6.2,37.83,56.92,16.21,4.0,CA,90201
332,Bell Gardens,130178.0,6.861791595095485,2021-01-17 16:00:00,988.01,93.88,54.84,0.74,4.53,29.85,45.48,11.02,4.0,CA,90201
333,Bell Gardens,130178.0,6.861791595095485,2021-01-17 15:00:00,667.57,50.52,41.47,0.0,3.73,19.59,31.17,6.21,2.0,CA,90201
334,Bell Gardens,130178.0,6.861791595095485,2021-01-17 14:00:00,453.95,20.79,33.59,0.04,3.43,11.76,20.76,3.26,2.0,CA,90201
335,Bell Gardens,130178.0,6.861791595095485,2021-01-17 13:00:00,417.23,15.65,32.9,0.11,3.28,10.69,19.66,2.76,2.0,CA,90201
336,Bell Gardens,130178.0,6.861791595095485,2021-01-17 12:00:00,417.23,15.87,33.59,0.09,3.16,10.69,20.12,2.76,2.0,CA,90201
337,Bell Gardens,130178.0,6.861791595095485,2021-01-17 11:00:00,423.91,16.32,34.96,0.09,3.01,10.65,20.66,2.76,2.0,CA,90201
338,Bell Gardens,130178.0,6.861791595095485,2021-01-17 10:00:00,460.63,19.89,38.04,0.04,2.92,11.6,22.66,2.91,2.0,CA,90201
339,Bell Gardens,130178.0,6.861791595095485,2021-01-17 09:00:00,574.11,32.63,43.53,0.0,2.98,15.34,28.32,3.52,2.0,CA,90201
340,Bell Gardens,130178.0,6.861791595095485,2021-01-17 08:00:00,834.47,65.27,52.09,0.0,3.25,25.57,42.48,5.51,4.0,CA,90201
341,Bell Gardens,130178.0,6.861791595095485,2021-01-17 07:00:00,1188.28,109.97,63.06,0.0,3.99,41.96,63.9,8.49,4.0,CA,90201
342,Bell Gardens,130178.0,6.861791595095485,2021-01-17 06:00:00,1615.52,155.57,87.74,0.0,6.32,63.62,91.57,11.02,5.0,CA,90201
343,Bell Gardens,130178.0,6.861791595095485,2021-01-17 05:00:00,2029.42,191.33,126.12,0.0,11.33,85.59,118.84,13.55,5.0,CA,90201
344,Bell Gardens,130178.0,6.861791595095485,2021-01-17 04:00:00,2162.93,189.54,161.77,0.0,18.12,94.12,126.91,14.82,5.0,CA,90201
345,Bell Gardens,130178.0,6.861791595095485,2021-01-17 03:00:00,2082.82,151.99,191.93,0.0,26.23,93.15,121.35,13.81,5.0,CA,90201
346,Bell Gardens,130178.0,6.861791595095485,2021-01-17 02:00:00,1695.63,84.04,205.64,0.01,32.42,80.36,103.04,11.91,5.0,CA,90201
347,Bell Gardens,130178.0,6.861791595095485,2021-01-17 01:00:00,1148.22,14.75,183.7,33.26,37.67,64.18,80.57,8.74,5.0,CA,90201
348,Bell Gardens,130178.0,6.861791595095485,2021-01-17 00:00:00,741.01,5.48,109.67,138.76,42.92,58.24,69.15,5.07,5.0,CA,90201
349,Bell Gardens,130178.0,6.861791595095485,2021-01-16 23:00:00,714.3,8.49,101.45,157.36,40.05,55.74,65.52,5.13,5.0,CA,90201
350,Bell Gardens,130178.0,6.861791595095485,2021-01-16 22:00:00,714.3,12.74,100.08,138.76,36.24,43.9,53.38,5.89,4.0,CA,90201
351,Bell Gardens,130178.0,6.861791595095485,2021-01-16 21:00:00,1161.58,59.9,135.72,46.49,25.51,47.21,62.71,8.99,4.0,CA,90201
352,Bell Gardens,130178.0,6.861791595095485,2021-01-16 20:00:00,1361.85,107.29,117.9,22.17,17.88,48.24,65.91,11.65,4.0,CA,90201
353,Bell Gardens,130178.0,6.861791595095485,2021-01-16 19:00:00,1588.82,160.93,97.33,11.44,12.16,51.73,73.12,16.72,5.0,CA,90201
354,Bell Gardens,130178.0,6.861791595095485,2021-01-16 18:00:00,1815.8,216.37,83.63,5.5,9.06,57.51,83.91,22.04,5.0,CA,90201
